# wavelengths_cm Transit_radius_cm depth_ppm
1.440718122030740396e-04 5.883906973048975468e+08 3.870255575251534452e+01
1.455212537659684080e-04 5.874173326802139282e+08 2.200579678616055190e+01
1.469852775070980061e-04 5.864651355876399279e+08 5.698887131015817786e+00
1.484640301311855853e-04 5.863640715576261282e+08 3.969661825791445331e+00
1.499576598188834102e-04 5.871445200997674465e+08 1.733102426320687783e+01
1.514663162416225999e-04 5.865004830702757835e+08 6.303759811563373283e+00
1.529901505766114930e-04 5.877943049672358036e+08 2.846896866167051954e+01
1.545293155219835783e-04 5.873997095654419661e+08 2.170375077486177062e+01
1.560839653120996802e-04 5.868891240457068682e+08 1.295666021955858938e+01
1.576542557330033148e-04 5.884092810670728683e+08 3.902160409165614396e+01
1.592403441380307893e-04 5.873782597287544012e+08 2.133613005512980365e+01
1.608423894635792686e-04 5.883716524892070293e+08 3.837560244408975052e+01
1.624605522450340580e-04 5.874468741156301498e+08 2.251213355302719776e+01
1.640949946328538805e-04 5.876062595052011013e+08 2.524441989220365201e+01
1.657458804088202760e-04 5.875557352137414217e+08 2.437821991695762947e+01
1.674133750024500093e-04 5.869192300759178400e+08 1.347221033291172532e+01
1.690976455075709768e-04 5.862874791565549374e+08 2.659349386469803456e+00
1.707988606990669498e-04 5.862549792698119879e+08 2.103405930219158115e+00
1.725171910497899088e-04 5.862027721663124561e+08 1.210415101683064876e+00
1.742528087476425704e-04 5.861318433697150946e+08 -2.678682901297690933e-03
1.760058877128318924e-04 5.866113808948115110e+08 8.201700564518583647e+00
1.777766036152977870e-04 5.863379857866331339e+08 3.523377574178278238e+00
1.795651338923168769e-04 5.864914324023033381e+08 6.148879629939882463e+00
1.813716577662815958e-04 5.863004663404544592e+08 2.881516929881371425e+00
1.831963562626600782e-04 5.861470236073405743e+08 2.569362703479347587e-01
1.850394122281366779e-04 5.861392425635206699e+08 1.238627225095907392e-01
1.869010103489332768e-04 5.869857989542992115e+08 1.461226164881047396e+01
1.887813371693165354e-04 5.878535419117215872e+08 2.948496021945345902e+01
1.906805811102916246e-04 5.872969990308724642e+08 1.994355514290086262e+01
1.925989324884816553e-04 5.870559434857791662e+08 1.581368911020987156e+01
1.945365835351997163e-04 5.885385253928967714e+08 4.124076547670090775e+01
1.964937284157120836e-04 5.890427696602001190e+08 4.990344136235441397e+01
1.984705632486936054e-04 5.878317848344535828e+08 2.911178581402290888e+01
2.004672861258807097e-04 5.892286240454831123e+08 5.309820214232380664e+01
2.024840971319218986e-04 5.888164256091746092e+08 4.601404092536171220e+01
2.045211983644271137e-04 5.883791679274941683e+08 3.850462303308746215e+01
2.065787939542189518e-04 5.889521976413747072e+08 4.834691069886203252e+01
2.086570900857881179e-04 5.884144095685192347e+08 3.910965261612534505e+01
2.107562950179551196e-04 5.877680418894790411e+08 2.801855507324936312e+01
2.128766191047380696e-04 5.870107141735659838e+08 1.503899021649904455e+01
2.150182748164319337e-04 5.865273479507051706e+08 6.763501012157826509e+00
2.171814767609003371e-04 5.871075782667140961e+08 1.669817542999632565e+01
2.193664417050791154e-04 5.868245925625914335e+08 1.185168122054109041e+01
