# wavelengths_cm Transit_radius_cm depth_ppm
1.545634650037846136e-05 5.968656073329442739e+08 1.852463958810686222e+02
1.561184583564445539e-05 5.968510362530802488e+08 1.849926417126343949e+02
1.576890957963195946e-05 5.968356899948449135e+08 1.847253945740399956e+02
1.592755347115201538e-05 5.968195694426683187e+08 1.844446709078630420e+02
1.608779340735667357e-05 5.968026768292378187e+08 1.841505106851373625e+02
1.624964544533208247e-05 5.967850156239764690e+08 1.838429754597763122e+02
1.641312580370754285e-05 5.967665904253876209e+08 1.835221464902287778e+02
1.657825086428063536e-05 5.967474068585239649e+08 1.831881229503000839e+02
1.674503717365880088e-05 5.967274714764459133e+08 1.828410202094333101e+02
1.691350144491750914e-05 5.967067916677417755e+08 1.824809682185417330e+02
1.708366055927488356e-05 5.966853755646355152e+08 1.821081099061396742e+02
1.725553156778338187e-05 5.966632319609355927e+08 1.817225997458949394e+02
1.742913169303845128e-05 5.966403702277289629e+08 1.813246022850396741e+02
1.760447833090430055e-05 5.966168002409315109e+08 1.809142908793332651e+02
1.778158905225705991e-05 5.965925323108431101e+08 1.804918464630847268e+02
1.796048160474551859e-05 5.965675771197578907e+08 1.800574564595531513e+02
1.814117391456962296e-05 5.965419456619399786e+08 1.796113137327135973e+02
1.832368408827666752e-05 5.965156491940885782e+08 1.791536157217865650e+02
1.850803041457577835e-05 5.964886991817169189e+08 1.786845635048209999e+02
1.869423136617056718e-05 5.964611072605770826e+08 1.782043611243535111e+02
1.888230560161017281e-05 5.964328851900007725e+08 1.777132147725509697e+02
1.907227196715894740e-05 5.964040448149507046e+08 1.772113321281686922e+02
1.926414949868509604e-05 5.963745980323628187e+08 1.766989217683594688e+02
1.945795742356805260e-05 5.963445567569967508e+08 1.761761925721368129e+02
1.965371516262523919e-05 5.963139328924449682e+08 1.756433532137918689e+02
1.985144233205823270e-05 5.962827383078962564e+08 1.751006117566327305e+02
2.005115874541831499e-05 5.962509848138698339e+08 1.745481752289787494e+02
2.025288441559197904e-05 5.962186841453667879e+08 1.739862493293776708e+02
2.045663955680637099e-05 5.961858479480687380e+08 1.734150381849889868e+02
2.066244458665489147e-05 5.961524877634767294e+08 1.728347440916600135e+02
2.087032012814308172e-05 5.961186150194898844e+08 1.722455673487790193e+02
2.108028701175525862e-05 5.960842410192602873e+08 1.716477060642505705e+02
2.129236627754191221e-05 5.960493769314897060e+08 1.710413559846988392e+02
2.150657917722792323e-05 5.960140337793474197e+08 1.704267103017942304e+02
2.172294717634222082e-05 5.959782224317140579e+08 1.698039594991787737e+02
2.194149195636877861e-05 5.959419535923858881e+08 1.691732911640366126e+02
2.216223541691917295e-05 5.959052377897447348e+08 1.685348898069042036e+02
2.238519967792708263e-05 5.958680853657062054e+08 1.678889366690582108e+02
2.261040708186494021e-05 5.958305064686369896e+08 1.672356095990563745e+02
2.283788019598265029e-05 5.957925110399169922e+08 1.665750828188975561e+02
2.306764181456906243e-05 5.957541088086766005e+08 1.659075268324600074e+02
2.329971496123614457e-05 5.957153092776210308e+08 1.652331081791102747e+02
2.353412289122598568e-05 5.956761217175130844e+08 1.645519893379658924e+02
2.377088909374116976e-05 5.956365551539701223e+08 1.638643284986862909e+02
2.401003729429865329e-05 5.955966183593291044e+08 1.631702794204944098e+02
2.425159145710702754e-05 5.955563198455615044e+08 1.624699913095630279e+02
2.449557578746801967e-05 5.955156678575649261e+08 1.617636087030610099e+02
2.474201473420199862e-05 5.954746703704607487e+08 1.610512714229015216e+02
2.499093299209791290e-05 5.954333350950880051e+08 1.603331146719880280e+02
2.524235550438780587e-05 5.953916694841105938e+08 1.596092691411137423e+02
2.549630746524632525e-05 5.953496807494711876e+08 1.588798613129835076e+02
2.575281432231543360e-05 5.953073758854461908e+08 1.581450138634455982e+02
2.601190177925428239e-05 5.952647616956303120e+08 1.574048461308529454e+02
2.627359579831492061e-05 5.952218448294255733e+08 1.566594747503323504e+02
2.653792260294403102e-05 5.951786318172432184e+08 1.559090142654553119e+02
2.680490868041047719e-05 5.951351291094369888e+08 1.551535778044818983e+02
2.707458078445958621e-05 5.950913431159640551e+08 1.543932777689566080e+02
2.734696593799414019e-05 5.950472802375212908e+08 1.536282263740219776e+02
2.762209143578209998e-05 5.950029468942410946e+08 1.528585361461352363e+02
2.789998484719177619e-05 5.949583495498045683e+08 1.520843203410243518e+02
2.818067401895454918e-05 5.949134947221728563e+08 1.513056931291752676e+02
2.846418707795512766e-05 5.948683889890468121e+08 1.505227696897518683e+02
2.875055243405012201e-05 5.948230389859260321e+08 1.497356661760228462e+02
2.903979878291497284e-05 5.947774513952273130e+08 1.489444995256691584e+02
2.933195510891937032e-05 5.947316329305421114e+08 1.481493871868219401e+02
2.962705068803162854e-05 5.946855903145381212e+08 1.473504467339530777e+02
2.992511509075238411e-05 5.946393302557796240e+08 1.465477954652032224e+02
3.022617818507783929e-05 5.945928594231400490e+08 1.457415499581250629e+02
3.053027013949255637e-05 5.945461844180214405e+08 1.449318255876204375e+02
3.083742142599260979e-05 5.944993117487657070e+08 1.441187360821263610e+02
3.114766282313919407e-05 5.944522478072557449e+08 1.433023931180286752e+02
3.146102541914264371e-05 5.944049988444874287e+08 1.424829058964209594e+02
3.177754061497776273e-05 5.943575709519561529e+08 1.416603808209468411e+02
3.209724012753050468e-05 5.943099700415493250e+08 1.408349211498925797e+02
3.242015599277600635e-05 5.942622018312200308e+08 1.400066267487208336e+02
3.274632056898893072e-05 5.942142718322062492e+08 1.391755938695463897e+02
3.307576653998604464e-05 5.941661853356184959e+08 1.383419149197859213e+02
3.340852691840115988e-05 5.941179474061433077e+08 1.375056783543033987e+02
3.374463504899331183e-05 5.940695628740680218e+08 1.366669685385317621e+02
3.408412461198826376e-05 5.940210363308784962e+08 1.358258656736144303e+02
3.442702962645320810e-05 5.939723721260991096e+08 1.349824457431259077e+02
3.477338445370585718e-05 5.939235743673053980e+08 1.341367805148333900e+02
3.512322380075770674e-05 5.938746469208701849e+08 1.332889375551721400e+02
3.547658272379187186e-05 5.938255934160009623e+08 1.324389803007763078e+02
3.583349663167583425e-05 5.937764172487455606e+08 1.315869681294311704e+02
3.619400128950973780e-05 5.937271215913560390e+08 1.307329565238299267e+02
3.655813282221040183e-05 5.936777093985346556e+08 1.298769971812667450e+02
3.692592771813101813e-05 5.936281834208309650e+08 1.290191382471426493e+02
3.729742283271766343e-05 5.935785462157769203e+08 1.281594245091979190e+02
3.767265539220255281e-05 5.935288001609042883e+08 1.272978976242529399e+02
3.805166299733413562e-05 5.934789474700634480e+08 1.264345964020188546e+02
3.843448362714504361e-05 5.934289902069139481e+08 1.255695570398012535e+02
3.882115564275795226e-05 5.933789303027138710e+08 1.247028134315255841e+02
3.921171779122938246e-05 5.933287695706127882e+08 1.238343974160802929e+02
3.960620920943250624e-05 5.932785097224867344e+08 1.229643390695476910e+02
4.000466942797909913e-05 5.932281523831974268e+08 1.220926669527057840e+02
4.040713837518044910e-05 5.931776991054320335e+08 1.212194083684646557e+02
4.081365638104859797e-05 5.931271513820323944e+08 1.203445895757167818e+02
4.122426418133777953e-05 5.930765106581529379e+08 1.194682360001267938e+02
4.163900292162616286e-05 5.930257783405185938e+08 1.185903723946366455e+02
4.205791416143903934e-05 5.929749558054950237e+08 1.177110229793310054e+02
4.248103987841343970e-05 5.929240444053175449e+08 1.168302115493985411e+02
4.290842247250446577e-05 5.928730454716162682e+08 1.159479615362461402e+02
4.334010477023398061e-05 5.928219603176380396e+08 1.150642960460537410e+02
4.377613002898218564e-05 5.927707902384718657e+08 1.141792378637774306e+02
4.421654194132238294e-05 5.927195365084550381e+08 1.132928094083968631e+02
4.466138463939907166e-05 5.926682003781808615e+08 1.124050326812851210e+02
4.511070269935035451e-05 5.926167830685579777e+08 1.115159291636449410e+02
4.556454114577487781e-05 5.925652857649873495e+08 1.106255197160172230e+02
4.602294545624336611e-05 5.925137096089720726e+08 1.097338244334709714e+02
4.648596156585586278e-05 5.924620556898291111e+08 1.088408625026317651e+02
4.695363587184495422e-05 5.924103250356394053e+08 1.079466520456181797e+02
4.742601523822462554e-05 5.923585186027969122e+08 1.070512099398519581e+02
4.790314700048665166e-05 5.923066372670787573e+08 1.061545516642479754e+02
4.838507897034398858e-05 5.922546818132947683e+08 1.052566911209464706e+02
4.887185944052151718e-05 5.922026529261105061e+08 1.043576404774119908e+02
4.936353718959548810e-05 5.921505511811658144e+08 1.034574100137263457e+02
4.986016148688150485e-05 5.920983770365654230e+08 1.025560079764008492e+02
5.036178209737151977e-05 5.920461308257952929e+08 1.016534404568867416e+02
5.086844928672058802e-05 5.919938127510619164e+08 1.007497112774720449e+02
5.138021382628384727e-05 5.919414228781630993e+08 9.984482190368497356e+01
5.189712699820427192e-05 5.918889611322375536e+08 9.893877137193186400e+01
5.241924060055124928e-05 5.918364272949196100e+08 9.803155624143924740e+01
5.294660695251117037e-05 5.917838210029193163e+08 9.712317057083876648e+01
5.347927889963035382e-05 5.917311417474882603e+08 9.621360591006643403e+01
5.401730981911015373e-05 5.916783888756700754e+08 9.530285132307110985e+01
5.456075362515593210e-05 5.916255615924540758e+08 9.439089342612342648e+01
5.510966477437971274e-05 5.915726589644489288e+08 9.347771645232546689e+01
5.566409827125674728e-05 5.915196799246922731e+08 9.256330233571384269e+01
5.622410967363753793e-05 5.914666232782366276e+08 9.164763080871750844e+01
5.678975509831529024e-05 5.914134877091373205e+08 9.073067952374742617e+01
5.736109122664875495e-05 5.913602717882198095e+08 8.981242418819091711e+01
5.793817531024228864e-05 5.913069739815446138e+08 8.889283871136845505e+01
5.852106517668301792e-05 5.912535926594899893e+08 8.797189536206961691e+01
5.910981923533519536e-05 5.912001261067936420e+08 8.704956494255409893e+01
5.970449648319332587e-05 5.911465725326627493e+08 8.612581696364239292e+01
6.030515651079422626e-05 5.910929300813605785e+08 8.520061982793599498e+01
6.091185950818825520e-05 5.910391968432520628e+08 8.427394102084787164e+01
6.152466627097058082e-05 5.909853708662258387e+08 8.334574730803875298e+01
6.214363820637348206e-05 5.909314501668330431e+08 8.241600492785543963e+01
6.276883733941989406e-05 5.908774327425004244e+08 8.148467980218735818e+01
6.340032631913837340e-05 5.908233165836204290e+08 8.055173774509289331e+01
6.403816842484107597e-05 5.907690996862177849e+08 7.961714468125038024e+01
6.468242757246505216e-05 5.907147800655215979e+08 7.868086687989591610e+01
6.533316832097654781e-05 5.906603557704765797e+08 7.774287120481909596e+01
6.599045587884045207e-05 5.906058248993310928e+08 7.680312538277145507e+01
6.665435611055486528e-05 5.905511856174139977e+08 7.586159830944825444e+01
6.732493554325070530e-05 5.904964361765900850e+08 7.491826038421275769e+01
6.800226137335835827e-05 5.904415749380289316e+08 7.397308390172472059e+01
6.868640147334142791e-05 5.903866003979206085e+08 7.302604349409058671e+01
6.937742439849752917e-05 5.903315112174799442e+08 7.207711664664348916e+01
7.007539939382828110e-05 5.902763062574856281e+08 7.112628429153302534e+01
7.078039640097813295e-05 5.902209846183978319e+08 7.017353149702883286e+01
7.149248606524298587e-05 5.901655456862463951e+08 6.921884825580001177e+01
7.221173974264900311e-05 5.901099891850190163e+08 6.826223038465471404e+01
7.293822950710315367e-05 5.900543152360669374e+08 6.730368054456494065e+01
7.367202815761576069e-05 5.899985244244073629e+08 6.634320937882118585e+01
7.441320922559495940e-05 5.899426178720952272e+08 6.538083677221234780e+01
7.516184698221517902e-05 5.898865973183964491e+08 6.441659322650696140e+01
7.591801644585994679e-05 5.898304652060793638e+08 6.345052134043216796e+01
7.668179338963868866e-05 5.897742247729347944e+08 6.248267737874626704e+01
7.745325434897987150e-05 5.897178801472827196e+08 6.151313290895346597e+01
7.823247662930074412e-05 5.896614364460489750e+08 6.054197648128666742e+01
7.901953831375320284e-05 5.896048998734433651e+08 5.956931531800737645e+01
7.981451827104854633e-05 5.895482778182082176e+08 5.859527697712140082e+01
8.061749616336090290e-05 5.894915789473425150e+08 5.762001095446397159e+01
8.142855245430941145e-05 5.894348132936288118e+08 5.664369017825539032e+01
8.224776841702128400e-05 5.893779923349605799e+08 5.566651236176360840e+01
8.307522614227641369e-05 5.906766655861023664e+08 7.802395969538986265e+01
8.391100854673272879e-05 5.952568025337977409e+08 1.572666089720924845e+02
8.475519938123526062e-05 5.955142845039383173e+08 1.617395719338370270e+02
8.560788323920873579e-05 5.955969906960177422e+08 1.631767499285790279e+02
8.646914556513422107e-05 5.953359356804058552e+08 1.586410998500546725e+02
8.733907266311093250e-05 5.957195175460991859e+08 1.653062547426073934e+02
8.821775170550482119e-05 5.956864543022011518e+08 1.647315756056215150e+02
8.910527074168394959e-05 5.965807765465822220e+08 1.802872139698541503e+02
9.000171870684110537e-05 5.967397901598836184e+08 1.830555042599577291e+02
9.090718543090599746e-05 5.960235668001209497e+08 1.705924935679171028e+02
9.182176164754698013e-05 5.929477934019800425e+08 1.172410804021886293e+02
9.274553900326273871e-05 5.917238169018092155e+08 9.608714089197448516e+01
9.367861006656603767e-05 5.920870588227753639e+08 1.023604759928285688e+02
9.462106833725999176e-05 5.929755995907586813e+08 1.177221615076068417e+02
9.557300825580683317e-05 5.941683047341470718e+08 1.383786576588159960e+02
9.653452521279174965e-05 5.952217933229148388e+08 1.566585802280450821e+02
9.750571555848176655e-05 5.956790151384909153e+08 1.646022783455304079e+02
9.848667661248037739e-05 5.962408500544441938e+08 1.743718603125656443e+02
9.947750667347967138e-05 5.964234315433846712e+08 1.775486989412877108e+02
1.004783050291107709e-04 5.965207157091310024e+08 1.792417983859342314e+02
1.014891719658928774e-04 5.964595291922359467e+08 1.781768975185888735e+02
1.025102087792825240e-04 5.965052161304171085e+08 1.789720306698345667e+02
1.035415177838240939e-04 5.957952747198166847e+08 1.666231262460792379e+02
1.045832023234028889e-04 5.943202998211921453e+08 1.410140469076050636e+02
1.056353667816000471e-04 5.933758054976382256e+08 1.246487125798101943e+02
1.066981165921528844e-04 5.931927069302719831e+08 1.214791599822774515e+02
1.077715582495204311e-04 5.923514578976911306e+08 1.069291760888395686e+02
1.088557993195540683e-04 5.932540626362409592e+08 1.225411572837071503e+02
1.099509484502767204e-04 5.942709873670727015e+08 1.401589617731492297e+02
1.110571153827704402e-04 5.952944231082603931e+08 1.579200309032165421e+02
1.121744109621725230e-04 5.964748560390841961e+08 1.784436383940086728e+02
1.133029471487832118e-04 5.965309868251664639e+08 1.794205693976216196e+02
1.144428370292851978e-04 5.965913396179856062e+08 1.804710850843821106e+02
1.155941948280749969e-04 5.968650072085770369e+08 1.852359446418002165e+02
1.167571359187092916e-04 5.968363257670302391e+08 1.847364660809083432e+02
1.179317768354664302e-04 5.968560775067014694e+08 1.850804340327558180e+02
1.191182352850232967e-04 5.967192123559074402e+08 1.826972208259660704e+02
1.203166301582505638e-04 5.959942763681805134e+08 1.700831290018338393e+02
1.215270815421265975e-04 5.951568010895711184e+08 1.555299107854932856e+02
1.227497107317707321e-04 5.946471755122677088e+08 1.466839129248779727e+02
1.239846402425976238e-04 5.937765698536579609e+08 1.315896120092379817e+02
1.252319938225942685e-04 5.930653973615167141e+08 1.192759269359186902e+02
1.264918964647207403e-04 5.917180910586328506e+08 9.598828408224602526e+01
1.277644744194345017e-04 5.917878566465755701e+08 9.719285368850648865e+01
1.290498552073420944e-04 5.933991576837353706e+08 1.250530241000430323e+02
1.303481676319776818e-04 5.942145228151714802e+08 1.391799453557340769e+02
1.316595417927094456e-04 5.948257638945741653e+08 1.497829585283733138e+02
1.329841090977765478e-04 5.957534803895379305e+08 1.658966032167476499e+02
1.343220022774576879e-04 5.963437366217190027e+08 1.761619222871186423e+02
1.356733553973706312e-04 5.967269946328597069e+08 1.828327178410973204e+02
1.370383038719069375e-04 5.967542570705857277e+08 1.833073973508135168e+02
1.384169844778016726e-04 5.968969911989055872e+08 1.857929643899515497e+02
1.398095353678386460e-04 5.969120018953628540e+08 1.860543946690011978e+02
1.412160960846944792e-04 5.967772409440729618e+08 1.837075975539178785e+02
1.426368075749220225e-04 5.966636612638562918e+08 1.817300735802587326e+02
1.440718122030740396e-04 5.963775719023392200e+08 1.767506696277210381e+02
1.455212537659684080e-04 5.960048482409701347e+08 1.702669724100177007e+02
1.469852775070980061e-04 5.955017102724461555e+08 1.615210881327702737e+02
1.484640301311855853e-04 5.947187520611411333e+08 1.479258695970976305e+02
1.499576598188834102e-04 5.942808027556167841e+08 1.403291563838699858e+02
1.514663162416225999e-04 5.933203938230808973e+08 1.236893980468847758e+02
1.529901505766114930e-04 5.927601747048337460e+08 1.139956369111982042e+02
1.545293155219835783e-04 5.926188846729919910e+08 1.115522684074694979e+02
1.560839653120996802e-04 5.933510562629706860e+08 1.242202304205846417e+02
1.576542557330033148e-04 5.924178502348453999e+08 1.080767269668700976e+02
1.592403441380307893e-04 5.920515607270218134e+08 1.017472397707316247e+02
1.608423894635792686e-04 5.936481637811677456e+08 1.293652173128494383e+02
1.624605522450340580e-04 5.953536046083929539e+08 1.589480224982383163e+02
1.640949946328538805e-04 5.957585525628011227e+08 1.659847715661598500e+02
1.657458804088202760e-04 5.958687434443006516e+08 1.679003780467624267e+02
1.674133750024500093e-04 5.964082647200475931e+08 1.772847657576353981e+02
1.690976455075709768e-04 5.963699185102761984e+08 1.766174946384143425e+02
1.707988606990669498e-04 5.966941095188918114e+08 1.822601680476877277e+02
1.725171910497899088e-04 5.965257340277723074e+08 1.793291429303317557e+02
1.742528087476425704e-04 5.964768880036163330e+08 1.784790022160945000e+02
1.760058877128318924e-04 5.964702241167587042e+08 1.783630259820140793e+02
1.777766036152977870e-04 5.964103838895963430e+08 1.773216431600565954e+02
1.795651338923168769e-04 5.964231902224532366e+08 1.775444994199208111e+02
1.813716577662815958e-04 5.960111597786921263e+08 1.703767307341782384e+02
1.831963562626600782e-04 5.959051331619089842e+08 1.685330706313986866e+02
1.850394122281366779e-04 5.955978995792198181e+08 1.631925446182041526e+02
1.869010103489332768e-04 5.948969268419674635e+08 1.510181090021887087e+02
1.887813371693165354e-04 5.943113387529177666e+08 1.408586554037770213e+02
1.906805811102916246e-04 5.940533382906780243e+08 1.363857427660288977e+02
1.925989324884816553e-04 5.939575346004534960e+08 1.347253040517899194e+02
1.945365835351997163e-04 5.932087847467972040e+08 1.217574380312713487e+02
1.964937284157120836e-04 5.924305178584350348e+08 1.082956936915946358e+02
1.984705632486936054e-04 5.915984827946559191e+08 9.392346344667298297e+01
2.004672861258807097e-04 5.906740587221504450e+08 7.797903166126219787e+01
2.024840971319218986e-04 5.902176583223178387e+08 7.011624865991797151e+01
2.045211983644271137e-04 5.900906568402365446e+08 6.792937117515387513e+01
2.065787939542189518e-04 5.904820284391971827e+08 7.467002827367784334e+01
2.086570900857881179e-04 5.912034562006056309e+08 8.710700864216312311e+01
2.107562950179551196e-04 5.922587969312347174e+08 1.053278030551128808e+02
2.128766191047380696e-04 5.936807849363002777e+08 1.299302721404007173e+02
2.150182748164319337e-04 5.946903742807446718e+08 1.474334561690734802e+02
2.171814767609003371e-04 5.953607776236755848e+08 1.590726258007055662e+02
2.193664417050791154e-04 5.958222043667002916e+08 1.670912791495262013e+02
2.215733885966984947e-04 5.959496469780857563e+08 1.693070660109326298e+02
2.238025385862239824e-04 5.963754161655380726e+08 1.767131579536369941e+02
2.260541150490153731e-04 5.966387888339978456e+08 1.812970725351412113e+02
2.283283436077113214e-04 5.967070309653383493e+08 1.824851345095156319e+02
2.306254521548388881e-04 5.966266277190142870e+08 1.810853677637561248e+02
2.329456708756484098e-04 5.967335892350182533e+08 1.829475376654366414e+02
2.352892322711802521e-04 5.966953856910214424e+08 1.822823863905331052e+02
2.376563711815636647e-04 5.966552485172897577e+08 1.815836150990441524e+02
2.400473248095479246e-04 5.963336476104406118e+08 1.759863759430973005e+02
2.424623327442721691e-04 5.962784890916525126e+08 1.750266836274855677e+02
2.449016369852743740e-04 5.957924977075983286e+08 1.665748510522641084e+02
2.473654819667408101e-04 5.953747513714612722e+08 1.593153697481435813e+02
2.498541145819994707e-04 5.951370800622823238e+08 1.551874554534568063e+02
2.523677842082608608e-04 5.949565798590320349e+08 1.520535994719561756e+02
2.549067427316076100e-04 5.952362937353975773e+08 1.569104144019613045e+02
2.574712445722342116e-04 5.955453467780436277e+08 1.622793148492173430e+02
2.600615467099422532e-04 5.955055267975857258e+08 1.615874017510996907e+02
2.626779087098917364e-04 5.945456743219573498e+08 1.449229767224935301e+02
2.653205927486100026e-04 5.935911282147195339e+08 1.283773372565291311e+02
2.679898636402643910e-04 5.928444557391785383e+08 1.154534100418374578e+02
2.706859888631987917e-04 5.920434698469765186e+08 1.016074734546421183e+02
2.734092385867356654e-04 5.914462115462003946e+08 9.129537935039009255e+01
2.761598856982491138e-04 5.910314778917851448e+08 8.414082756729885659e+01
2.789382058305104641e-04 5.902653733726121187e+08 7.093799037147934428e+01
2.817444773893080481e-04 5.896890346800198555e+08 6.101681328670863991e+01
2.845789815813451343e-04 5.893381870424960852e+08 5.498201739113423514e+01
2.874420024424190461e-04 5.892228915839440823e+08 5.299964841220671019e+01
2.903338268658834753e-04 5.895066231873031855e+08 5.787877479738236275e+01
2.932547446313961024e-04 5.900308298200229406e+08 6.689935442379263009e+01
2.962050484339578678e-04 5.907596421952865124e+08 7.945412485657033130e+01
2.991850339132419412e-04 5.914097522590987682e+08 9.066622061060560611e+01
3.021949996832188419e-04 5.920310610131591558e+08 1.013931201390446688e+02
3.052352473620797675e-04 5.924584234124083519e+08 1.087780728017763892e+02
3.083060816024607359e-04 5.927263602269563675e+08 1.134108205571156986e+02
3.114078101219701399e-04 5.937264101696093082e+08 1.307206321756981424e+02
3.145407437340249214e-04 5.947265016564348936e+08 1.480603452551380315e+02
3.177051963789960130e-04 5.956138007247045040e+08 1.634688806768825202e+02
3.209014851556663017e-04 5.963293666615935564e+08 1.759118893711414557e+02
3.241299303530064259e-04 5.966173928455253839e+08 1.809246068690660252e+02
3.273908554822708462e-04 5.964191757750029564e+08 1.774746393477012987e+02
3.306845873094145689e-04 5.965362246325291395e+08 1.795117357606751511e+02
3.340114558878371897e-04 5.965540611549701691e+08 1.798221943585226086e+02
3.373717945914571316e-04 5.965297112353512049e+08 1.793983673116585464e+02
3.407659401481178112e-04 5.964643890547875166e+08 1.782614754249343036e+02
3.441942326733289865e-04 5.964628955308461189e+08 1.782354830263501242e+02
3.476570157043498439e-04 5.963736853694299459e+08 1.766830407111588670e+02
3.511546362346130686e-04 5.960514521660115719e+08 1.710774471056390382e+02
3.546874447484954247e-04 5.961950319912958145e+08 1.735747985779385942e+02
3.582557952564392918e-04 5.961299174420727491e+08 1.724421560416198247e+02
3.618600453304267849e-04 5.959793338844922781e+08 1.698232868355164555e+02
3.655005561398100332e-04 5.955936605779731274e+08 1.631188789132164629e+02
3.691776924875035302e-04 5.953746595980211496e+08 1.593137754938912565e+02
3.728918228465397978e-04 5.955164115902835131e+08 1.617765316197333618e+02
3.766433193969919466e-04 5.953754136165833473e+08 1.593268740327141302e+02
3.804325580632686031e-04 5.951609540415835381e+08 1.556020281790204649e+02
3.842599185517856539e-04 5.952527719876443148e+08 1.571966059178799071e+02
3.881257843890133382e-04 5.952095193920565844e+08 1.564454190008620458e+02
3.920305429599087220e-04 5.948199470760102272e+08 1.496820045685741434e+02
3.959745855467345808e-04 5.945214953976373672e+08 1.445035427905136771e+02
3.999583073682684326e-04 5.941508962758167982e+08 1.380768615580751657e+02
4.039821076194048655e-04 5.938781852211061716e+08 1.333502489157118873e+02
4.080463895111592371e-04 5.933985811682285070e+08 1.250430423221754523e+02
4.121515603110711729e-04 5.929613515932728052e+08 1.174756508908817239e+02
4.162980313840146948e-04 5.925557458345113993e+08 1.104605789099916819e+02
4.204862182334211064e-04 5.919716684039888382e+08 1.003672194874617816e+02
4.247165405429142527e-04 5.916689330025793314e+08 9.513960851210434555e+01
4.289894222183655305e-04 5.912661567058020830e+08 8.818864487424127674e+01
4.333052914303724959e-04 5.908010889520972967e+08 8.016856656320101138e+01
4.376645806571643213e-04 5.904312764639109373e+08 7.379566649886454854e+01
4.420677267279378452e-04 5.899124657654397488e+08 6.486183776602113937e+01
4.465151708666321799e-04 5.894782697433736324e+08 5.739109557211901347e+01
4.510073587361421513e-04 5.890257874918169975e+08 4.961157509437035884e+01
4.555447404829750680e-04 5.885465484565118551e+08 4.137853979976016916e+01
4.601277707823593329e-04 5.880852042178032398e+08 3.345925679847699286e+01
4.647569088838067919e-04 5.876288107853775024e+08 2.563106822415814179e+01
4.694326186571313162e-04 5.872353979565882683e+08 1.888801808809257921e+01
4.741553686389312055e-04 5.870824671758328676e+08 1.626802122622220281e+01
4.789256320795411050e-04 5.870516172397304773e+08 1.573958551173837250e+01
