# wavelengths_cm Transit_radius_cm depth_ppm
1.455212537659684080e-04 5.862224189832158089e+08 1.546460177982850404e+00
1.469852775070980061e-04 5.862187829574886560e+08 1.484267649039773040e+00
1.484640301311855853e-04 5.862152817440651655e+08 1.424381386409565131e+00
1.499576598188834102e-04 5.862119106492104530e+08 1.366721065813340630e+00
1.514663162416225999e-04 5.862086651191825867e+08 1.311208760803088680e+00
1.529901505766114930e-04 5.862055407379130125e+08 1.257768902850187054e+00
1.545293155219835783e-04 5.862025332245609760e+08 1.206328239287155490e+00
1.560839653120996802e-04 5.861996384309593439e+08 1.156815789415370332e+00
1.576542557330033148e-04 5.861968523389718533e+08 1.109162799105929409e+00
1.592403441380307893e-04 5.861941710577743053e+08 1.063302694108454460e+00
1.608423894635792686e-04 5.861915908210761547e+08 1.019171032367197860e+00
1.624605522450340580e-04 5.861891079842954874e+08 9.767054555280800798e-01
1.640949946328538805e-04 5.861867190216983557e+08 9.358456398703642876e-01
1.657458804088202760e-04 5.861844205235166550e+08 8.965332468644007236e-01
1.674133750024500093e-04 5.861822091930491924e+08 8.587118734633909511e-01
1.690976455075709768e-04 5.861800818437616825e+08 8.223270023740072432e-01
1.707988606990669498e-04 5.861780353963869810e+08 7.873259523503826074e-01
1.725171910497899088e-04 5.861760668760397434e+08 7.536578287340489624e-01
1.742528087476425704e-04 5.861741734093456268e+08 7.212734742587425529e-01
1.760058877128318924e-04 5.861723522215968370e+08 6.901254203059288272e-01
1.777766036152977870e-04 5.861706006339346170e+08 6.601678386255143138e-01
1.795651338923168769e-04 5.861689160605665445e+08 6.313564936730982069e-01
1.813716577662815958e-04 5.861672960060200691e+08 6.036486955470703464e-01
1.831963562626600782e-04 5.861657380624390841e+08 5.770032536958273894e-01
1.850394122281366779e-04 5.861642399069226980e+08 5.513804313283339198e-01
1.869010103489332768e-04 5.861627992989132404e+08 5.267419006871714160e-01
1.887813371693165354e-04 5.861614140776311159e+08 5.030506991173018250e-01
1.906805811102916246e-04 5.861600821595630646e+08 4.802711860551891476e-01
1.925989324884816553e-04 5.861588015360010862e+08 4.583690008926506465e-01
1.945365835351997163e-04 5.861575702706369162e+08 4.373110217888882545e-01
1.964937284157120836e-04 5.861563864972101450e+08 4.170653254051037706e-01
1.984705632486936054e-04 5.861552484172129631e+08 3.976011476073262330e-01
2.004672861258807097e-04 5.861544306622977257e+08 3.836153991990016721e-01
2.024840971319218986e-04 5.861539619232071638e+08 3.755987432630716327e-01
2.045211983644271137e-04 5.861546389533040524e+08 3.871777184731186594e-01
2.065787939542189518e-04 5.861364379453012943e+08 7.589780478545193887e-02
2.086570900857881179e-04 5.861594808678652048e+08 4.699874382575668363e-01
2.107562950179551196e-04 5.862143535016553402e+08 1.408504388351690118e+00
2.128766191047380696e-04 5.862672661935670376e+08 2.313582573578240265e+00
2.150182748164319337e-04 5.863141642243293524e+08 3.115847519939180188e+00
2.171814767609003371e-04 5.862767149713400602e+08 2.475213690507713338e+00
2.193664417050791154e-04 5.862127703711853027e+08 1.381426003124914814e+00
2.215733885966984947e-04 5.861629262677627802e+08 5.289134299057112187e-01
2.238025385862239824e-04 5.861366247580801249e+08 7.909269223808390592e-02
2.260541150490153731e-04 5.861293133874047995e+08 -4.594620825050332868e-02
2.283283436077113214e-04 5.861277296705064774e+08 -7.303069429739039720e-02
2.306254521548388881e-04 5.861273373973348141e+08 -7.973927923874901680e-02
2.329456708756484098e-04 5.861271690083367825e+08 -8.261903609693499462e-02
2.352892322711802521e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.376563711815636647e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.400473248095479246e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.424623327442721691e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.449016369852743740e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.473654819667408101e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.498541145819994707e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.523677842082608608e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.549067427316076100e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.574712445722342116e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.600615467099422532e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.626779087098917364e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.653205927486100026e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.679898636402643910e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.706859888631987917e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.734092385867356654e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.761598856982491138e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.789382058305104641e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.817444773893080481e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.845789815813451343e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.874420024424190461e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.903338268658834753e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.932547446313961024e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.962050484339578678e-04 5.861271644166328907e+08 -8.269756253768534293e-02
2.991850339132419412e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.021949996832188419e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.052352473620797675e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.083060816024607359e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.114078101219701399e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.145407437340249214e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.177051963789960130e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.209014851556663017e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.241299303530064259e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.273908554822708462e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.306845873094145689e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.340114558878371897e-04 5.861271645004193783e+08 -8.269612963763828262e-02
3.373717945914571316e-04 5.861294224074846506e+08 -4.408176069773706018e-02
3.407659401481178112e-04 5.861271644166328907e+08 -8.269756253768534293e-02
3.441942326733289865e-04 5.861271644384866953e+08 -8.269718879888188212e-02
3.476570157043498439e-04 5.861271644579468966e+08 -8.269685599375220519e-02
3.511546362346130686e-04 5.861295407127931118e+08 -4.205851795230275414e-02
3.546874447484954247e-04 5.861338453481358290e+08 3.155910073475798328e-02
3.582557952564392918e-04 5.861334326641583443e+08 2.450138036144799969e-02
3.618600453304267849e-04 5.861455846972934008e+08 2.323275025090323354e-01
3.655005561398100332e-04 5.861953198585107327e+08 1.082951529737739449e+00
3.691776924875035302e-04 5.862584599531449080e+08 2.162945067900540863e+00
3.728918228465397978e-04 5.861910242323129177e+08 1.009480279363027755e+00
3.766433193969919466e-04 5.862731898445259333e+08 2.414912445581267164e+00
3.804325580632686031e-04 5.863816603265643120e+08 4.270587680124317664e+00
3.842599185517856539e-04 5.865356966372690201e+08 6.906377151725329178e+00
3.881257843890133382e-04 5.867289654379020929e+08 1.021447189552429080e+01
3.920305429599087220e-04 5.869466204977674484e+08 1.394128004032755896e+01
3.959745855467345808e-04 5.871818500649209023e+08 1.797056261790371323e+01
3.999583073682684326e-04 5.874226076800804138e+08 2.209620780285221997e+01
4.039821076194048655e-04 5.876593837780978680e+08 2.615527487191658906e+01
4.080463895111592371e-04 5.878571320586056709e+08 2.954653925402504200e+01
4.121515603110711729e-04 5.879883509429986477e+08 3.179749415487448516e+01
4.162980313840146948e-04 5.880520033271505833e+08 3.288958080151237340e+01
4.204862182334211064e-04 5.880540046534875631e+08 3.292391955899923062e+01
4.247165405429142527e-04 5.880610360831890106e+08 3.304456575709147614e+01
4.289894222183655305e-04 5.881793223878331184e+08 3.507435402677621994e+01
4.333052914303724959e-04 5.880326226297366619e+08 3.255705283896286062e+01
4.376645806571643213e-04 5.879262937966101170e+08 3.073289087994599811e+01
4.420677267279378452e-04 5.878660332019050121e+08 2.969921535675251079e+01
4.465151708666321799e-04 5.877658622134389877e+08 2.798117438381648725e+01
4.510073587361421513e-04 5.876041171786837578e+08 2.520768984568514526e+01
4.555447404829750680e-04 5.873815900203859806e+08 2.139320579613535855e+01
4.601277707823593329e-04 5.871212409833991528e+08 1.693222615746630666e+01
4.647569088838067919e-04 5.868364413498133421e+08 1.205456007504266758e+01
4.694326186571313162e-04 5.865746939822230339e+08 7.573789317816060240e+00
4.741553686389312055e-04 5.863394133799867630e+08 3.547800813772941986e+00
4.789256320795411050e-04 5.862636664469093084e+08 2.252005868941377109e+00
4.837438869904536537e-04 5.862237577228708267e+08 1.569358794292625703e+00
4.886106161922192104e-04 5.861556636126085520e+08 4.047020825486349338e-01
4.935263073628288642e-04 5.861303727257795334e+08 -2.782952328614518578e-02
4.984914530865821366e-04 5.861458524792147875e+08 2.369072026536418463e-01
5.035065509034459359e-04 5.861445492499316931e+08 2.146189390003945263e-01
5.085721033589137626e-04 5.861319921962471008e+08 -1.334593886785917505e-04
5.136886180543629972e-04 5.861329049571175575e+08 1.547654308089629893e-02
5.188566076979181851e-04 5.861278767236055136e+08 -7.051581759703617891e-02
5.240765901558304017e-04 5.861274306051406860e+08 -7.814525658221072035e-02
5.293490885043698789e-04 5.861271644973428249e+08 -8.269618225217989504e-02
5.346746310822405668e-04 5.861348984555518627e+08 4.956936370837716765e-02
5.400537515435240021e-04 5.862872435533418655e+08 2.655319044155286967e+00
5.454869889111559544e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.509748876309380171e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.565179976260949861e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.621168743523832301e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.677720788537481003e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.734841778185444756e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.792537436363242361e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.850813544551927269e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.909675942397419083e-04 5.861271644166328907e+08 -8.269756253768534293e-02
5.969130528295690840e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.029183259983817485e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.089840155136973373e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.151107291971456836e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.212990809853770032e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.275496909915792001e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.338631855676209745e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.402401973668154188e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.466813654073138608e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.531873351361414462e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.597587584938764118e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.663962939799759769e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.731006067187637063e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.798723685260793211e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.867122579765994137e-04 5.861271644166328907e+08 -8.269756253768534293e-02
6.936209604718336207e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.005991683088075295e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.076475807494357877e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.147669040905907292e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.219578517348796331e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.292211442621331129e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.365575095016087519e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.439676826049269019e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.514524061197376667e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.590124300641275289e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.666485120017767869e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.743614171178737644e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.821519182957890459e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.900207961945232907e-04 5.861271644166328907e+08 -8.269756253768534293e-02
7.979688393269378406e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.059968441387657364e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.141056150884199479e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.222959647276091187e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.305687137827574623e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.389246912372473521e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.473647344144898076e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.558896890618298160e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.645004094352937542e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.731977583851938726e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.819826074425910324e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.908558369066255653e-04 5.861271644166328907e+08 -8.269756253768534293e-02
8.998183359327314307e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.088710026217363845e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.180147441098531445e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.272504766595830207e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.365791257515340695e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.460016261771555081e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.555189221324114808e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.651319673123978649e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.748417250069063436e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.846491681969520102e-04 5.861271644166328907e+08 -8.269756253768534293e-02
9.945552796522746930e-04 5.861271644166328907e+08 -8.269756253768534293e-02
1.004561052029817256e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.014667487973195618e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.024875600213172528e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.035186411669138887e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.045600955551614225e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.056120275465785184e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.066745425516079640e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.077477470411794232e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.088317485573786362e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.099266557242238682e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.110325782585506061e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.121496269810058231e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.132779138271532886e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.144175518586900298e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.155686552747755939e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.167313394234760189e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.179057208133222744e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.190919171249848856e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.202900472230668434e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.215002311680142598e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.227225902281470866e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.239572468918114173e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.252043248796533498e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.264639491570164259e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.277362459464643617e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.290213427404293721e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.303193683139872378e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.316304527377617183e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.329547273909588087e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.342923249745313179e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.356433795244763475e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.370080264252669959e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.383864024234185246e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.397786456411909822e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.411848955904304766e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.426052931865488989e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.440399807626443346e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.454891020837643283e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.469528023613116781e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.484312282675954043e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.499245279505288667e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.514328510484747470e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.529563487052395003e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.544951735852196154e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.560494798886994262e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.576194233673023585e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.592051613395989093e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.608068527068709248e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.624246579690344751e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.640587392407225412e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.657092602675307863e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.673763864424252868e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.690602848223162532e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.707611241447981121e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.724790748450583328e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.742143090729557364e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.759670007102714538e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.777373253881329431e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.795254605046129335e-03 5.861271644166328907e+08 -8.269756253768534293e-02
1.813315852425063717e-03 5.861273765876593590e+08 -7.906905358762328362e-02
1.831558805872858520e-03 5.861274188114726543e+08 -7.834694972469735674e-02
1.849985293452367395e-03 5.861274689110385180e+08 -7.749015612859766478e-02
1.868597161617760244e-03 5.861275281173620224e+08 -7.647762033595828512e-02
1.887396275399555760e-03 5.861275980369856358e+08 -7.528186750000553928e-02
1.906384518591499938e-03 5.861276804077100754e+08 -7.387317799128290119e-02
1.925563793939337595e-03 5.861277774278637171e+08 -7.221395629176585729e-02
1.944936023331483421e-03 5.861278911443315744e+08 -7.026919679702858801e-02
1.964503147991604470e-03 5.861280244503253698e+08 -6.798942011439024213e-02
1.984267128673142082e-03 5.861281800228649378e+08 -6.532884405561700802e-02
2.004229945855796630e-03 5.861283621944664717e+08 -6.221337430418927283e-02
2.024393599943982713e-03 5.861285739315516949e+08 -5.859227913728082271e-02
2.044760111467278183e-03 5.861288208851130009e+08 -5.436891554219736022e-02
2.065331521282901938e-03 5.861291068840285540e+08 -4.947780180029415220e-02
2.086109890780217004e-03 5.861294388561949730e+08 -4.380045691384282236e-02
2.107097302087293164e-03 5.861298224685692787e+08 -3.723996389169936805e-02
2.128295858279553865e-03 5.861302652669889927e+08 -2.966727284941983456e-02
2.149707683590518226e-03 5.861307762930167913e+08 -2.092775346696607031e-02
2.171334923624657683e-03 5.861313639287148714e+08 -1.087805324097956827e-02
2.193179745572404124e-03 5.861320381468062401e+08 6.523847848329822341e-04
2.215244338427319482e-03 5.861328118643325567e+08 1.388447261999825599e-02
2.237530913205438513e-03 5.861336982069163322e+08 2.904269138958337493e-02
2.260041703166830711e-03 5.861347093374145031e+08 4.633505935756154770e-02
2.282778964039395252e-03 5.861358631085644960e+08 6.606690619586075286e-02
2.305744974244887651e-03 5.861371744229876995e+08 8.849311243576618580e-02
2.328942035127237568e-03 5.861386650697212219e+08 1.139863354099945880e-01
2.352372471183160341e-03 5.861403574839575291e+08 1.429302895155659670e-01
2.376038630295085677e-03 5.861422693289965391e+08 1.756270867993796614e-01
2.399942883966426493e-03 5.861444333694416285e+08 2.126371144504961563e-01
2.424087627559226490e-03 5.861468720397382975e+08 2.543441027290347378e-01
2.448475280534187764e-03 5.861496169865517616e+08 3.012893461885131074e-01
2.473108286693110561e-03 5.861526976898833513e+08 3.539771017109991647e-01
2.497989114423788092e-03 5.861561526473792791e+08 4.130658717566761950e-01
2.523120256947351640e-03 5.861600158435447216e+08 4.791369985685918209e-01
2.548504232568100675e-03 5.861643271079392433e+08 5.528718208693543801e-01
2.574143584925863912e-03 5.861691294464266300e+08 6.350060384321638551e-01
2.600040883250883967e-03 5.861744652578321695e+08 7.262650127722016791e-01
2.626198722621268106e-03 5.861803802440251112e+08 8.274306486085070134e-01
2.652619724223037167e-03 5.861869234310402870e+08 9.393417651243796129e-01
2.679306535612780045e-03 5.861941408039963245e+08 1.062785240651329843e+00
2.706261830982965334e-03 5.862020891610665321e+08 1.198732976724490307e+00
