# wavelengths_cm Transit_radius_cm depth_ppm
2.425159145710702754e-05 5.945683593142317533e+08 1.453165107930484510e+02
2.449557578746801967e-05 5.945281903484541178e+08 1.446196789849255424e+02
2.474201473420199862e-05 5.944877641061162949e+08 1.439184316000892352e+02
2.499093299209791290e-05 5.944470904880657196e+08 1.432129412748327582e+02
2.524235550438780587e-05 5.944061790897036791e+08 1.425033753064814164e+02
2.549630746524632525e-05 5.943650392081062794e+08 1.417898957780260503e+02
2.575281432231543360e-05 5.943236798534352779e+08 1.410726597571450895e+02
2.601190177925428239e-05 5.942821097677912712e+08 1.403518196242382601e+02
2.627359579831492061e-05 5.942403374472225904e+08 1.396275234551107189e+02
2.653792260294403102e-05 5.941983711721140146e+08 1.388999155487967414e+02
2.680490868041047719e-05 5.941562190386786461e+08 1.381691369743558084e+02
2.707458078445958621e-05 5.941138889941685200e+08 1.374353261819080956e+02
2.734696593799414019e-05 5.940713888695323467e+08 1.366986195692131787e+02
2.762209143578209998e-05 5.940287264141982794e+08 1.359591520848552477e+02
2.789998484719177619e-05 5.939859093222265244e+08 1.352170576816278071e+02
2.818067401895454918e-05 5.939429452523002625e+08 1.344724696629588436e+02
2.846418707795512766e-05 5.938998418450914621e+08 1.337255209837245502e+02
2.875055243405012201e-05 5.938566067270174026e+08 1.329763443151293529e+02
2.903979878291497284e-05 5.938132475113868713e+08 1.322250720643573061e+02
2.933195510891937032e-05 5.937697717872312069e+08 1.314718361808652389e+02
2.962705068803162854e-05 5.937261871063421965e+08 1.307167679317272757e+02
2.992511509075238411e-05 5.936825009617997408e+08 1.299599975296657988e+02
3.022617818507783929e-05 5.936387207653092146e+08 1.292016537406625503e+02
3.053027013949255637e-05 5.935948538213691711e+08 1.284418634368529979e+02
3.083742142599260979e-05 5.935509073017092943e+08 1.276807511543280924e+02
3.114766282313919407e-05 5.935068882185781002e+08 1.269184386312270050e+02
3.146102541914264371e-05 5.934628034031801224e+08 1.261550444352236013e+02
3.177754061497776273e-05 5.934186594801963568e+08 1.253906835233905355e+02
3.209724012753050468e-05 5.933744628524966240e+08 1.246254669787208940e+02
3.242015599277600635e-05 5.933302196816039085e+08 1.238595016732516001e+02
3.274632056898893072e-05 5.932859358759607077e+08 1.230928900664192440e+02
3.307576653998604464e-05 5.932416170781981945e+08 1.223257299862464436e+02
3.340852691840115988e-05 5.931972686578109264e+08 1.215581145042153821e+02
3.374463504899331183e-05 5.931528957037925720e+08 1.207901318095315872e+02
3.408412461198826376e-05 5.931085030209501982e+08 1.200218651471093239e+02
3.442702962645320810e-05 5.930640951263301373e+08 1.192533927575380517e+02
3.477338445370585718e-05 5.930196762487519979e+08 1.184847878708591651e+02
3.512322380075770674e-05 5.929752503280887604e+08 1.177161186959578458e+02
3.547658272379187186e-05 5.929308210184283257e+08 1.169474484771246097e+02
3.583349663167583425e-05 5.928863916893408298e+08 1.161788355178253198e+02
3.619400128950973780e-05 5.928419654321011305e+08 1.154103332901749752e+02
3.655813282221040183e-05 5.927975450634412766e+08 1.146419905016473990e+02
3.692592771813101813e-05 5.927531331329718828e+08 1.138738512252174644e+02
3.729742283271766343e-05 5.927087319309414625e+08 1.131059550352814682e+02
3.767265539220255281e-05 5.926643434976284504e+08 1.123383371717533947e+02
3.805166299733413562e-05 5.926199696328378916e+08 1.115710287059074659e+02
3.843448362714504361e-05 5.925756119066398144e+08 1.108040567276015054e+02
3.882115564275795226e-05 5.925312716708275080e+08 1.100374445448776584e+02
3.921171779122938246e-05 5.924869500723032951e+08 1.092712119167785829e+02
3.960620920943250624e-05 5.924426480640206337e+08 1.085053752438258243e+02
4.000466942797909913e-05 5.923983664187526703e+08 1.077399478072729835e+02
4.040713837518044910e-05 5.923541057422630787e+08 1.069749399979052242e+02
4.081365638104859797e-05 5.923098664852288961e+08 1.062103595231755975e+02
4.122426418133777953e-05 5.922656489560991526e+08 1.054462116304212742e+02
4.163900292162616286e-05 5.922214533329625130e+08 1.046824993128501973e+02
4.205791416143903934e-05 5.921772796743637323e+08 1.039192234972739755e+02
4.248103987841343970e-05 5.921331279294553995e+08 1.031563832202692197e+02
4.290842247250446577e-05 5.920889979472372532e+08 1.023939757885022317e+02
4.334010477023398061e-05 5.920448894844204187e+08 1.016319969152191476e+02
4.377613002898218564e-05 5.920008022112481594e+08 1.008704408213852020e+02
4.421654194132238294e-05 5.919567357175571918e+08 1.001093003409281863e+02
4.466138463939907166e-05 5.919126895154221058e+08 9.934856696692335731e+01
4.511070269935035451e-05 5.918686630411212444e+08 9.858823088603949714e+01
4.556454114577487781e-05 5.918246556559299231e+08 9.782828099272157374e+01
4.602294545624336611e-05 5.917806666443300247e+08 9.706870485875435861e+01
4.648596156585586278e-05 5.917366952110629082e+08 9.630948868286643005e+01
4.695363587184495422e-05 5.916927404765542746e+08 9.555061721225602867e+01
4.742601523822462554e-05 5.916488014710897207e+08 9.479207364257362656e+01
4.790314700048665166e-05 5.916048771270312071e+08 9.403383948414393956e+01
4.838507897034398858e-05 5.915609662702044249e+08 9.327589441393406844e+01
4.887185944052151718e-05 5.915170676098827124e+08 9.251821610335863966e+01
4.936353718959548810e-05 5.914731797276606560e+08 9.176078002700222669e+01
4.986016148688150485e-05 5.914293010656703711e+08 9.100355926009503094e+01
5.036178209737151977e-05 5.913854299140689373e+08 9.024652426348400525e+01
5.086844928672058802e-05 5.913415643979090452e+08 8.948964265807842366e+01
5.138021382628384727e-05 5.912977024637155533e+08 8.873287899430403058e+01
5.189712699820427192e-05 5.912538418662015200e+08 8.797619452408250140e+01
5.241924060055124928e-05 5.912099801552261114e+08 8.721954697707303694e+01
5.294660695251117037e-05 5.911661146627378464e+08 8.646289033677618363e+01
5.347927889963035382e-05 5.911222424909292459e+08 8.570617463762319233e+01
5.401730981911015373e-05 5.910783605004090071e+08 8.494934576246501479e+01
5.456075362515593210e-05 5.910344653006627560e+08 8.419234527962110803e+01
5.510966477437971274e-05 5.909905532407739162e+08 8.343511028449763955e+01
5.566409827125674728e-05 5.909466204020022154e+08 8.267757327329826467e+01
5.622410967363753793e-05 5.909026625920659304e+08 8.191966204618493919e+01
5.678975509831529024e-05 5.908586753413985968e+08 8.116129964453010359e+01
5.736109122664875495e-05 5.908146539009652138e+08 8.040240431507498897e+01
5.793817531024228864e-05 5.907705932425009012e+08 7.964288951588795840e+01
5.852106517668301792e-05 5.907264880610303879e+08 7.888266396164021899e+01
5.910981923533519536e-05 5.906823327791093588e+08 7.812163169853869249e+01
5.970449648319332587e-05 5.906381215541067123e+08 7.735969223166260633e+01
6.030515651079422626e-05 5.905938482869902849e+08 7.659674067815586795e+01
6.091185950818825520e-05 5.905495066341331005e+08 7.583266797242008295e+01
6.152466627097058082e-05 5.905050900211184025e+08 7.506736110566698983e+01
6.214363820637348206e-05 5.904605916586306095e+08 7.430070340132139961e+01
6.276883733941989406e-05 5.904160045609707832e+08 7.353257483554058638e+01
6.340032631913837340e-05 5.903713215666098595e+08 7.276285239269731164e+01
6.403816842484107597e-05 5.903265353609597683e+08 7.199141045893912860e+01
6.468242757246505216e-05 5.902816385017817020e+08 7.121812126100661544e+01
6.533316832097654781e-05 5.902366234464483261e+08 7.044285533679899913e+01
6.599045587884045207e-05 5.901914825822560787e+08 6.966548205827437812e+01
6.665435611055486528e-05 5.901462082594257593e+08 6.888587020042345443e+01
6.732493554325070530e-05 5.901007928269952536e+08 6.810388855978695233e+01
6.800226137335835827e-05 5.900552286725369692e+08 6.731940663857194806e+01
6.868640147334142791e-05 5.900095082655628920e+08 6.653229539193483788e+01
6.937742439849752917e-05 5.899636242057837248e+08 6.574242805849252136e+01
7.007539939382828110e-05 5.899175692761062384e+08 6.494968107200998020e+01
7.078039640097813295e-05 5.898713365014840364e+08 6.415393507341337909e+01
7.149248606524298587e-05 5.898249192140581608e+08 6.335507603056650083e+01
7.221173974264900311e-05 5.897783111249580383e+08 6.255299647212580538e+01
7.293822950710315367e-05 5.897315064029723406e+08 6.174759683900548168e+01
7.367202815761576069e-05 5.896844997608736753e+08 6.093878696686496710e+01
7.441320922559495940e-05 5.896372865483770370e+08 6.012648768197529137e+01
7.516184698221517902e-05 5.895898628524122238e+08 5.931063252210599046e+01
7.591801644585994679e-05 5.895422256031831503e+08 5.849116955604955592e+01
7.668179338963868866e-05 5.894943726856222153e+08 5.766806329500694517e+01
7.745325434897987150e-05 5.894463030545866489e+08 5.684129666730077446e+01
7.823247662930074412e-05 5.893980168521448374e+08 5.601087302797544254e+01
7.901953831375320284e-05 5.893495155251597166e+08 5.517681817240686115e+01
7.981451827104854633e-05 5.893008019406663179e+08 5.433918231086882145e+01
8.061749616336090290e-05 5.892518804968271255e+08 5.349804196595621164e+01
8.142855245430941145e-05 5.892027572266476154e+08 5.265350174447117126e+01
8.224776841702128400e-05 5.891534398921790123e+08 5.180569594474764017e+01
8.307522614227641369e-05 5.902723627066808939e+08 7.105836525234431633e+01
8.391100854673272879e-05 5.942788126734942198e+08 1.402946489896286266e+02
8.475519938123526062e-05 5.945348543205958605e+08 1.447352790961814719e+02
8.560788323920873579e-05 5.946161005901526213e+08 1.461447646070050155e+02
8.646914556513422107e-05 5.943573902505899668e+08 1.416572471069146104e+02
8.733907266311093250e-05 5.947420199435074329e+08 1.483296332126599850e+02
8.821775170550482119e-05 5.947104785791100264e+08 1.477823050739699795e+02
8.910527074168394959e-05 5.956279896761885881e+08 1.637154678159265018e+02
9.000171870684110537e-05 5.957866640604155064e+08 1.664734404745611300e+02
9.090718543090599746e-05 5.950658096958875656e+08 1.539499412582424043e+02
9.182176164754698013e-05 5.919570037007381916e+08 1.001139289211588306e+02
9.274553900326273871e-05 5.909214736947691441e+08 8.224399218452722948e+01
9.367861006656603767e-05 5.912806562002881765e+08 8.843878962894233098e+01
9.462106833725999176e-05 5.920923845242704153e+08 1.024524816508660194e+02
9.557300825580683317e-05 5.932118000971297026e+08 1.218096291550011046e+02
9.653452521279174965e-05 5.942490905085057020e+08 1.397792898051249040e+02
9.750571555848176655e-05 5.947076259995263815e+08 1.477328065200017591e+02
9.848667661248037739e-05 5.952791865885611773e+08 1.576553867968381155e+02
9.947750667347967138e-05 5.954647448976954222e+08 1.608788222688085057e+02
1.004783050291107709e-04 5.955677361178485155e+08 1.626683729657826234e+02
1.014891719658928774e-04 5.955027347548539639e+08 1.615388888739242930e+02
1.025102087792825240e-04 5.955494675332877636e+08 1.623509198495860062e+02
1.035415177838240939e-04 5.948307425951898098e+08 1.498693672924308942e+02
1.045832023234028889e-04 5.933449049231597185e+08 1.241137353806763741e+02
1.056353667816000471e-04 5.924385041943750381e+08 1.084337442339516713e+02
1.066981165921528844e-04 5.922895463575760126e+08 1.058591889290117649e+02
1.077715582495204311e-04 5.914806613622832298e+08 9.188989734344686156e+01
1.088557993195540683e-04 5.922942749803607464e+08 1.059409074814405756e+02
1.099509484502767204e-04 5.933329317071462870e+08 1.239064523038491927e+02
1.110571153827704402e-04 5.943261883364844322e+08 1.411161593622770738e+02
1.121744109621725230e-04 5.955232181070545912e+08 1.618948007296899334e+02
1.133029471487832118e-04 5.955781734657311440e+08 1.628497470865486605e+02
1.144428370292851978e-04 5.956406248785138130e+08 1.639350575829634522e+02
1.155941948280749969e-04 5.959157087185510397e+08 1.687169505949352128e+02
1.167571359187092916e-04 5.958854212648998499e+08 1.681903434431957294e+02
1.179317768354664302e-04 5.959060265582081079e+08 1.685486042198327823e+02
1.191182352850232967e-04 5.957700736908844709e+08 1.661850433116300394e+02
1.203166301582505638e-04 5.950346142618099451e+08 1.534083210741040091e+02
1.215270815421265975e-04 5.941852745763747692e+08 1.386728583445608081e+02
1.227497107317707321e-04 5.936808687300310135e+08 1.299317236327235037e+02
1.239846402425976238e-04 5.928233138624217510e+08 1.150877085358750378e+02
1.252319938225942685e-04 5.921538611268855333e+08 1.035145979489465731e+02
1.264918964647207403e-04 5.908818129822745323e+08 8.156019721288026858e+01
1.277644744194345017e-04 5.908883528210294247e+08 8.167294817589485945e+01
1.290498552073420944e-04 5.924647866736844778e+08 1.088880721621169130e+02
1.303481676319776818e-04 5.932534065681033134e+08 1.225298009114396791e+02
1.316595417927094456e-04 5.938514120371297598e+08 1.328863345740857653e+02
1.329841090977765478e-04 5.947891589828088284e+08 1.491476773840929297e+02
1.343220022774576879e-04 5.953900354174581766e+08 1.595808819698359855e+02
1.356733553973706312e-04 5.957765683737853765e+08 1.662979420779603856e+02
1.370383038719069375e-04 5.958043770823096037e+08 1.667813620260070024e+02
1.384169844778016726e-04 5.959471132069922686e+08 1.692630078653205032e+02
1.398095353678386460e-04 5.959619288383511305e+08 1.695206301784220955e+02
1.412160960846944792e-04 5.958269972080702782e+08 1.671746015319315006e+02
1.426368075749220225e-04 5.957135592880821228e+08 1.652026906614428583e+02
1.440718122030740396e-04 5.954255705671993494e+08 1.601982197626815037e+02
1.455212537659684080e-04 5.950484206099352837e+08 1.536480256261839372e+02
1.469852775070980061e-04 5.945421435988866091e+08 1.448617278945192766e+02
1.484640301311855853e-04 5.937490139134064913e+08 1.311122164150870901e+02
1.499576598188834102e-04 5.933228187314720154e+08 1.237313773952908775e+02
1.514663162416225999e-04 5.923667398453434706e+08 1.071933037979746217e+02
1.529901505766114930e-04 5.918694447557592392e+08 9.860173058459209017e+01
1.545293155219835783e-04 5.917400119299482107e+08 9.636675359198302715e+01
1.560839653120996802e-04 5.924651724531663656e+08 1.088947410283010271e+02
1.576542557330033148e-04 5.914720549932811260e+08 9.174136961262330203e+01
1.592403441380307893e-04 5.909120900221651793e+08 8.208220304546797763e+01
1.608423894635792686e-04 5.925716276958321333e+08 1.107351701171387361e+02
1.624605522450340580e-04 5.943799644707082510e+08 1.420487354752358726e+02
1.640949946328538805e-04 5.947963450718803406e+08 1.492723894451896740e+02
1.657458804088202760e-04 5.949071374892840385e+08 1.511953437702232748e+02
1.674133750024500093e-04 5.954548682163771391e+08 1.607072236902048132e+02
1.690976455075709768e-04 5.954152784391208887e+08 1.600194149914999286e+02
1.707988606990669498e-04 5.957417853331265450e+08 1.656933137673899523e+02
1.725171910497899088e-04 5.955711910276894569e+08 1.627284100143206729e+02
1.742528087476425704e-04 5.955237790964968204e+08 1.619045484662586887e+02
1.760058877128318924e-04 5.955171584563639164e+08 1.617895089971732716e+02
1.777766036152977870e-04 5.954556714345879555e+08 1.607211787879480767e+02
1.795651338923168769e-04 5.954688721348009109e+08 1.609505301964027240e+02
1.813716577662815958e-04 5.950532142345666885e+08 1.537312533989005772e+02
1.831963562626600782e-04 5.949459068379079103e+08 1.518683235689698847e+02
1.850394122281366779e-04 5.946387293658490181e+08 1.465373699258783802e+02
1.869010103489332768e-04 5.939254630563745499e+08 1.341695102065282867e+02
1.887813371693165354e-04 5.933298238411836624e+08 1.238526488953625346e+02
1.906805811102916246e-04 5.930921818436923027e+08 1.197394227755636109e+02
1.925989324884816553e-04 5.930209409598755836e+08 1.185066710843826314e+02
1.945365835351997163e-04 5.922966242135412693e+08 1.059815064233781499e+02
1.964937284157120836e-04 5.915807237295510769e+08 9.361692085453782397e+01
1.984705632486936054e-04 5.907672965327628851e+08 7.958606332293504693e+01
2.004672861258807097e-04 5.898588658094772100e+08 6.393930357929406938e+01
2.024840971319218986e-04 5.893068945703058243e+08 5.444394201161549773e+01
2.045211983644271137e-04 5.888863574890122414e+08 4.721556119428528575e+01
2.065787939542189518e-04 5.890450045928452015e+08 4.994185295245322465e+01
2.086570900857881179e-04 5.897079691629511118e+08 6.134260022436279058e+01
2.107562950179551196e-04 5.908194294413622618e+08 8.048472817594738160e+01
2.128766191047380696e-04 5.925919357114732265e+08 1.110862985335106288e+02
2.150182748164319337e-04 5.937034350730935335e+08 1.303226299484934430e+02
2.171814767609003371e-04 5.943954866035609245e+08 1.423179332228067153e+02
2.193664417050791154e-04 5.948583295485135317e+08 1.503481708955664260e+02
2.215733885966984947e-04 5.949875306036086082e+08 1.525909007363121930e+02
2.238025385862239824e-04 5.954193944385612011e+08 1.600909217309750261e+02
2.260541150490153731e-04 5.956856750266449451e+08 1.647180312394192185e+02
2.283283436077113214e-04 5.957543694669320583e+08 1.659120577777551659e+02
2.306254521548388881e-04 5.956715790489788055e+08 1.644730361306241377e+02
2.329456708756484098e-04 5.957814829016746283e+08 1.663833734157105653e+02
2.352892322711802521e-04 5.957424712877109051e+08 1.657052372704821437e+02
2.376563711815636647e-04 5.957026141558054686e+08 1.650124494059603819e+02
2.400473248095479246e-04 5.953769654997628927e+08 1.593538328404428910e+02
2.424623327442721691e-04 5.953216168358018398e+08 1.583923773671363904e+02
2.449016369852743740e-04 5.948284383623578548e+08 1.498293756612619916e+02
2.473654819667408101e-04 5.944045731789252758e+08 1.424755234380551485e+02
2.498541145819994707e-04 5.941696719005147219e+08 1.384023594703275535e+02
2.523677842082608608e-04 5.940016909069401026e+08 1.354905736687062188e+02
2.549067427316076100e-04 5.942738161746852398e+08 1.402080117907003682e+02
2.574712445722342116e-04 5.945820487023786306e+08 1.455539984398849356e+02
2.600615467099422532e-04 5.945390861833517551e+08 1.448086900105347183e+02
2.626779087098917364e-04 5.935670571685185432e+08 1.279604450703567409e+02
2.653205927486100026e-04 5.925750154748184681e+08 1.107937444509746854e+02
2.679898636402643910e-04 5.918242459483470917e+08 9.782120614496309940e+01
2.706859888631987917e-04 5.910051846858781576e+08 8.368741381648973743e+01
2.734092385867356654e-04 5.903374306571173668e+08 7.217907643675221152e+01
2.761598856982491138e-04 5.899125127500127554e+08 6.486264647649669257e+01
2.789382058305104641e-04 5.891228085098266602e+08 5.127915285550358959e+01
2.817444773893080481e-04 5.885949544979810715e+08 4.220982191722055177e+01
2.845789815813451343e-04 5.882840408944801092e+08 3.687166011281299660e+01
2.874420024424190461e-04 5.880893967501919270e+08 3.353119646504273277e+01
2.903338268658834753e-04 5.881304687042497396e+08 3.423597727922643941e+01
2.932547446313961024e-04 5.884049545449218750e+08 3.894732492164492044e+01
2.962050484339578678e-04 5.889672903726810217e+08 4.860627108548549558e+01
2.991850339132419412e-04 5.895930518611152172e+08 5.936549268337617491e+01
3.021949996832188419e-04 5.903778674955403805e+08 7.287561085358595392e+01
3.052352473620797675e-04 5.910367856537610292e+08 8.423235982903884178e+01
3.083060816024607359e-04 5.912773993415235281e+08 8.838260188509384818e+01
3.114078101219701399e-04 5.925181764688594341e+08 1.098110484815902907e+02
3.145407437340249214e-04 5.937016045526053905e+08 1.302909201356030167e+02
3.177051963789960130e-04 5.946441596894173622e+08 1.466315873173192870e+02
3.209014851556663017e-04 5.953737741226106882e+08 1.592983933552358167e+02
3.241299303530064259e-04 5.956635331875181198e+08 1.643331976522198659e+02
3.273908554822708462e-04 5.954572252537167072e+08 1.607481748650280906e+02
3.306845873094145689e-04 5.955767825352590084e+08 1.628255761275807458e+02
3.340114558878371897e-04 5.956011133268607855e+08 1.632483937328997001e+02
3.373717945914571316e-04 5.955742668585025072e+08 1.627818599811198226e+02
3.407659401481178112e-04 5.955096410741814375e+08 1.616588893935644933e+02
3.441942326733289865e-04 5.955077270371422768e+08 1.616256319678387285e+02
3.476570157043498439e-04 5.954146026471276283e+08 1.600076745896233774e+02
3.511546362346130686e-04 5.950860289493110180e+08 1.543010063803573928e+02
3.546874447484954247e-04 5.952275137266252041e+08 1.567579279203769147e+02
3.582557952564392918e-04 5.951669799337129593e+08 1.557066706956985342e+02
3.618600453304267849e-04 5.950177975905449390e+08 1.531163590802017325e+02
3.655005561398100332e-04 5.946258025442520380e+08 1.463130899919462991e+02
3.691776924875035302e-04 5.944042304520969391e+08 1.424695794173725290e+02
3.728918228465397978e-04 5.945468546907583475e+08 1.449434531208468684e+02
3.766433193969919466e-04 5.944079601188718081e+08 1.425342644019690965e+02
3.804325580632686031e-04 5.942020660242558718e+08 1.389639745354284912e+02
3.842599185517856539e-04 5.942902510464887619e+08 1.404929883343272650e+02
3.881257843890133382e-04 5.942419011006821394e+08 1.396546349461683008e+02
3.920305429599087220e-04 5.938504339364619255e+08 1.328693868578275783e+02
3.959745855467345808e-04 5.935491415882222652e+08 1.276501718391889710e+02
3.999583073682684326e-04 5.931702916822835207e+08 1.210912049956352803e+02
4.039821076194048655e-04 5.928977353381736279e+08 1.163750714820168355e+02
4.080463895111592371e-04 5.924075754497709274e+08 1.078991251889887479e+02
4.121515603110711729e-04 5.919334239130041599e+08 9.970666907039363025e+01
4.162980313840146948e-04 5.914624871165977716e+08 9.157625082916206338e+01
4.204862182334211064e-04 5.908003453633042574e+08 8.015574845177198426e+01
4.247165405429142527e-04 5.904671389148937464e+08 7.441350178020141470e+01
4.289894222183655305e-04 5.899953251708447933e+08 6.628813512733576374e+01
4.333052914303724959e-04 5.894915073325192928e+08 5.761877918141735933e+01
4.376645806571643213e-04 5.890935850417758226e+08 5.077683685458183049e+01
4.420677267279378452e-04 5.886475452853537798e+08 4.311304661136417593e+01
4.465151708666321799e-04 5.883180949601666927e+08 3.745620625584396635e+01
4.510073587361421513e-04 5.880095348160400391e+08 3.216093363567627250e+01
4.555447404829750680e-04 5.877032858330639601e+08 2.690807024256369573e+01
4.601277707823593329e-04 5.873941726139342785e+08 2.160885375071483594e+01
4.647569088838067919e-04 5.870959887493156195e+08 1.649964414909583255e+01
4.694326186571313162e-04 5.868364042692732811e+08 1.205392516337933628e+01
4.741553686389312055e-04 5.867247915762958527e+08 1.014301827779710763e+01
