# wavelengths_cm Transit_radius_cm depth_ppm
8.305687137827574623e-04 5.871399952660175562e+08 1.725350740563215979e+01
8.389246912372473521e-04 5.871403562175847292e+08 1.725969099900978776e+01
8.473647344144898076e-04 5.871407605600963831e+08 1.726661794305002928e+01
8.558896890618298160e-04 5.871412968653358221e+08 1.727580559770032309e+01
8.645004094352937542e-04 5.871418469146248102e+08 1.728522871575171749e+01
8.731977583851938726e-04 5.871422609921193123e+08 1.729232245152244829e+01
8.819826074425910324e-04 5.871425772536232471e+08 1.729774046377538355e+01
8.908558369066255653e-04 5.871428361009807587e+08 1.730217489169004352e+01
8.998183359327314307e-04 5.871427879217249155e+08 1.730134951152212963e+01
9.088710026217363845e-04 5.871463727538571358e+08 1.736276304325617659e+01
9.180147441098531445e-04 5.871843299661791325e+08 1.801304981898723767e+01
9.272504766595830207e-04 5.872262864132201672e+08 1.873190080055766060e+01
9.365791257515340695e-04 5.872002418071544170e+08 1.828566558241202955e+01
9.460016261771555081e-04 5.872054090909056664e+08 1.837419765682314221e+01
9.555189221324114808e-04 5.872002668964486122e+08 1.828609544027230527e+01
9.651319673123978649e-04 5.871742454462612867e+08 1.784027670972019308e+01
9.748417250069063436e-04 5.871524084124184847e+08 1.746616374144590367e+01
9.846491681969520102e-04 5.871454242726746798e+08 1.734651410667520821e+01
9.945552796522746930e-04 5.871432983367186785e+08 1.731009366025530483e+01
1.004561052029817256e-03 5.871456184618784189e+08 1.734984086327086317e+01
1.014667487973195618e-03 5.871673362707796097e+08 1.772190692451389538e+01
1.024875600213172528e-03 5.872032691680071354e+08 1.833753384837505251e+01
1.035186411669138887e-03 5.871835379087939262e+08 1.799947978282255434e+01
1.045600955551614225e-03 5.871774552021051645e+08 1.789526755263897329e+01
1.056120275465785184e-03 5.871875790801064968e+08 1.806871591849779435e+01
1.066745425516079640e-03 5.871751956362123489e+08 1.785655571919841123e+01
1.077477470411794232e-03 5.871546905227264166e+08 1.750526029871813094e+01
1.088317485573786362e-03 5.871475671429954767e+08 1.738322479741368198e+01
1.099266557242238682e-03 5.871433845935696363e+08 1.731157136590004697e+01
1.110325782585506061e-03 5.871396235735489130e+08 1.724713980991379714e+01
1.121496269810058231e-03 5.871372320761480331e+08 1.720617031480338710e+01
1.132779138271532886e-03 5.871358518425103426e+08 1.718252517363752219e+01
1.144175518586900298e-03 5.871346749879302979e+08 1.716236421586790328e+01
1.155686552747755939e-03 5.871352184877455235e+08 1.717167502715943073e+01
1.167313394234760189e-03 5.871339864541894197e+08 1.715056880982864485e+01
1.179057208133222744e-03 5.871341947181842327e+08 1.715413661955468427e+01
1.190919171249848856e-03 5.871348784153430462e+08 1.716584917326854764e+01
1.202900472230668434e-03 5.871415762662564516e+08 1.728059212738918760e+01
1.215002311680142598e-03 5.871448873388646841e+08 1.733731561908058438e+01
1.227225902281470866e-03 5.871616586587339640e+08 1.762463764587478465e+01
1.239572468918114173e-03 5.871790451429837942e+08 1.792250717792548542e+01
1.252043248796533498e-03 5.871814024765136242e+08 1.796289427579101883e+01
1.264639491570164259e-03 5.872816467894601822e+08 1.968048346822604699e+01
1.277362459464643617e-03 5.871895039126480818e+08 1.810169364542828419e+01
1.290213427404293721e-03 5.872235801009359360e+08 1.868553128173967792e+01
1.303193683139872378e-03 5.872854078339833021e+08 1.974493102937501376e+01
1.316304527377617183e-03 5.874162632778363228e+08 2.198746783136676086e+01
1.329547273909588087e-03 5.876100278958957195e+08 2.530902902649848940e+01
1.342923249745313179e-03 5.879311185069845915e+08 3.081565576316332766e+01
1.356433795244763475e-03 5.880728708605774641e+08 3.324763168559471183e+01
1.370080264252669959e-03 5.881136740267796516e+08 3.394778035651917492e+01
1.383864024234185246e-03 5.884779622872886658e+08 4.020081925556007718e+01
1.397786456411909822e-03 5.883263655644212961e+08 3.759817825326182117e+01
1.411848955904304766e-03 5.885826736665718555e+08 4.199891541616480595e+01
1.426052931865488989e-03 5.889649764344661236e+08 4.856650688319592746e+01
1.440399807626443346e-03 5.893292232212159634e+08 5.482788118609136774e+01
1.454891020837643283e-03 5.896943524514025450e+08 6.110830986774101348e+01
1.469528023613116781e-03 5.898616995554239750e+08 6.398807442198962292e+01
1.484312282675954043e-03 5.899163775346738100e+08 6.492916835806782672e+01
1.499245279505288667e-03 5.903001247255566120e+08 7.153651496668200593e+01
1.514328510484747470e-03 5.897896999303616285e+08 6.274898080555569635e+01
1.529563487052395003e-03 5.897784072915368080e+08 6.255465133949304857e+01
1.544951735852196154e-03 5.895607025366690159e+08 5.880900462245601545e+01
1.560494798886994262e-03 5.891668639255291224e+08 5.203645915980333569e+01
1.576194233673023585e-03 5.888018576565179825e+08 4.576376258950593012e+01
1.592051613395989093e-03 5.885151263566088676e+08 4.083896131796838347e+01
1.608068527068709248e-03 5.881382046993327141e+08 3.436872984188605784e+01
1.624246579690344751e-03 5.886177983349899054e+08 4.260214531380273684e+01
1.640587392407225412e-03 5.880867415702570677e+08 3.348563617089442346e+01
1.657092602675307863e-03 5.880397749418797493e+08 3.267976870437975379e+01
1.673763864424252868e-03 5.880166412663556337e+08 3.228285783433923228e+01
1.690602848223162532e-03 5.877314133937648535e+08 2.739040746166563878e+01
1.707611241447981121e-03 5.875084624407188892e+08 2.356783216147243110e+01
1.724790748450583328e-03 5.874202313240534067e+08 2.205547807774288671e+01
1.742143090729557364e-03 5.873074350694525242e+08 2.012238808001347223e+01
1.759670007102714538e-03 5.872361253029099703e+08 1.890048055262961313e+01
1.777373253881329431e-03 5.872061798011121750e+08 1.838740245099185699e+01
1.795254605046129335e-03 5.871904430625902414e+08 1.811778393130945375e+01
1.813315852425063717e-03 5.871740988152803183e+08 1.783776457528106718e+01
1.831558805872858520e-03 5.872768848180552721e+08 1.959888506797258145e+01
1.849985293452367395e-03 5.871622163621311188e+08 1.763419222096360173e+01
1.868597161617760244e-03 5.871662786952956915e+08 1.770378839011848981e+01
1.887396275399555760e-03 5.871702589169137478e+08 1.777197828565435600e+01
1.906384518591499938e-03 5.871620185257811546e+08 1.763080288740379942e+01
1.925563793939337595e-03 5.871590042757574320e+08 1.757916287877139894e+01
1.944936023331483421e-03 5.871540462048221827e+08 1.749422198611285140e+01
1.964503147991604470e-03 5.871552093948302269e+08 1.751414951026808708e+01
