#p(bar)         	T(K)            	n_<tot>(cm-3)   	n_g(cm-3)       	m(u)            	e-              	Al              	Ar              	C               	Ca              	Cl              	Co              	Cr              	Cu              	F               	Fe              	Ge              	H               	He              	K               	Mg              	Mn              	N               	Na              	Ne              	Ni              	O               	P               	S               	Si              	Ti              	V               	Zn              	Al1Cl1          	Al1Cl1F1        	Al1Cl1F2        	Al1Cl1O1        	Al1Cl2          	Al1Cl2F1        	Al1Cl3          	Al1F1           	Al1F1O1         	Al1F2           	Al1F2O1         	Al1F3           	Al1F4Na1        	Al1H1           	Al1H1O1_1       	Al1H1O1_2       	Al1H1O2         	Al1N1           	Al1O1           	Al1O2           	Al1S1           	Al2             	Al2Cl6          	Al2F6           	Al2O1           	Al2O2           	C1Al1           	C1Cl1           	C1Cl1F1O1       	C1Cl1F3         	C1Cl1N1         	C1Cl1O1         	C1Cl2           	C1Cl2F2         	C1Cl2O1         	C1Cl3           	C1Cl3F1         	C1Cl4           	C1F1            	C1F1N1          	C1F1O1          	C1F2            	C1F2O1          	C1F3            	C1F4            	C1F4O1          	C1F8S1          	C1H1            	C1H1Cl1         	C1H1Cl3         	C1H1F1          	C1H1F1O1        	C1H1F3          	C1H1N1_1        	C1H1N1_2        	C1H1N1O1        	C1H1O1          	C1H1P1          	C1H2            	C1H2Cl2         	C1H2Cl1F1       	C1H2F2          	C1H2O1          	C1H3            	C1H3Cl1         	C1H3F1          	C1H4            	C1H4O2          	C1K1N1          	C1N1            	C1N1Na1         	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O1S1          	C1O2            	C1P1            	C1S1            	C1S2            	C1Si1           	C1Si2           	C2              	C2Cl2           	C2Cl4           	C2Cl6           	C2Cr1           	C2F2            	C2F3N1          	C2F4            	C2F6            	C2H1            	C2H1Cl1         	C2H1F1          	C2H2            	C2H2O2          	C2H2O4          	C2H3Cl1O2       	C2H4            	C2H4O1          	C2H4O3          	C2H6O2          	C2K2N2          	C2N1            	C2N1O1          	C2N2            	C2N2Na2         	C2Si1           	C2Si2           	C2O1            	C2Ti1           	C2V1            	C3              	C3H1            	C3N2O1          	C3O2            	C4              	C4H6O4          	C4N2            	C4Ni1O4         	C4Ti1           	C4V1            	C5              	C5Fe1O5         	Ca1Cl1          	Ca1Cl2          	Ca1F1           	Ca1F2           	Ca1H1           	Ca1H1O1         	Ca1H2O2         	Ca1O1           	Ca1S1           	Ca2             	Cl1Co1          	Cl1Cu1          	Cl1F1           	Cl1F1Mg1        	Cl1F1O2S1       	Cl1F1O3         	Cl1F2O1P1       	Cl1F3           	Cl1F3Si1        	Cl1F5           	Cl1F5S1         	Cl1Fe1          	Cl1H1           	C1H1Cl1F2       	C1H1Cl2F1       	Cl1H1O1         	Cl1H3Si1        	Cl1K1           	Cl1Mg1          	Cl1N1O1         	Cl1N1O2         	Cl1Na1          	Cl1Ni1          	Cl1O1           	Cl1O1Ti1        	Cl1O2           	Cl1O3           	Cl1P1           	Cl1S1           	Cl1S2           	Cl1Si1          	Cl1Ti1          	Cl2             	Cl2Co1          	Cl2F1O1P1       	Cl2Fe1          	Cl2H2Si1        	Cl2K2           	Cl2Mg1          	Cl2Na2          	Cl2Ni1          	Cl2O1_clocl     	Cl2O1_clclo     	Cl2O1Ti1        	Cl2O2_clo2cl    	Cl2O2_cloclo    	Cl2O2S1         	Cl2S1           	Cl2Si1          	Cl2Ti1          	Cl3Co1          	Cl3Cu3          	Cl3F1Si1        	Cl3Fe1          	Cl3H1Si1        	Cl3O1P1         	Cl3P1           	Cl3P1S1         	Cl3Si1          	Cl3Ti1          	Cl4Co2          	Cl4Fe2          	Cl4Mg2          	Cl4Si1          	Cl4Ti1          	Cl5P1           	Cl6Fe2          	Co1F2           	Cr1H1           	Cr1N1           	Cr1O1           	Cr1O2           	Cr1O3           	Cu1F1           	Cu1F2           	Cu1H1           	Cu1O1           	Cu1S1           	Cu2             	F1Fe1           	F1H1            	F1H1O1          	F1H1O3S1        	F1H3Si1         	F1K1            	F1Mg1           	F1N1            	F1N1O1          	F1N1O2          	F1N1O3          	F1Na1           	F1O1            	F1O1Ti1         	F1O2_ofo        	F1O2_foo        	F1P1            	F1P1S1          	F1S1            	F1Si1           	F1Ti1           	F2              	F2Fe1           	F2H2            	F2H2Si1         	F2K2            	F2Mg1           	F2N1            	F2N2cis         	F2N2trans       	F2Na2           	F2O1            	F2O1S1          	F2O1Si1         	F2O1Ti1         	F2O2            	F2O2S1          	F2P1            	F2S1            	F2S2_1          	F2S2_2          	F2Si1           	F2Ti1           	F3Fe1           	F3H1Si1         	F3H3            	F3N1            	F3N1O1          	F3O1P1          	F3P1            	F3P1S1          	F3S1            	F3Si1           	F3Ti1           	F4H4            	F4Mg2           	F4N2            	F4S1            	F4Si1           	F4Ti1           	F5H5            	F5P1            	F5S1            	F6H6            	F6S1            	F7H7            	F10S2           	Fe1H1           	Fe1H2O2         	Fe1O1           	Fe1S1           	H1K1            	H1K1O1          	H1Mg1           	H1Mg1O1         	H1Mn1           	H1N1            	H1N1O1          	H1N1O2cis       	H1N1O2trans     	H1N1O3          	H1Na1           	H1Na1O1         	H1Ni1           	H1O1            	H1O2            	H1P1            	H1S1            	H1Si1           	H1Ti1           	H2              	H2K2O2          	H2Mg1O2         	H2N1            	H2N2            	H2Na2O2         	H2O1            	H2O2            	H2O4S1          	H2P1            	H2S1            	H2Si1           	H3N1            	H3P1            	H3Si1           	H4N2            	H4Si1           	K1O1            	K2              	K2O4S1          	Mg1N1           	Mg1O1           	Mg1S1           	Mg2             	Mn1O1           	Mn1S1           	N1O1            	N1O2            	N1O3            	N1P1            	N1S1            	N1Si1           	N1Si2           	N1Ti1           	N1V1            	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	Na1O1           	Na2             	Na2O4S1         	Ni1O1           	Ni1S1           	O1P1            	O1S1            	O1S2            	O1Si1           	O1Ti1           	O1V1            	O2              	O2P1            	O2S1            	O2Si1           	O2Ti1           	O2V1            	O3              	O3S1            	O6P4            	O10P4           	P1S1            	P2              	P4              	P4S3            	S1Si1           	S1Ti1           	S2              	S3              	S4              	S5              	S6              	S7              	S8              	Si2             	Si3             	Al1+            	Al1-            	Al1Cl1+         	Al1Cl1F1+       	Al1Cl2+         	Al1Cl2-         	Al1F1+          	Al1F2+          	Al1F2-          	Al1F2O1-        	Al1F4-          	Al1H1O1+        	Al1H1O1-        	Al1O1+          	Al1O1-          	Al1O2-          	Al2O1+          	Al2O2+          	Ar1+            	C1+             	C1-             	C1F1+           	C1F2+           	C1F3+           	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	Ca1+            	Ca1-            	Ca1H1O1+        	Cl1+            	Cl1Mg1+         	Cl1S1+          	Cl1-            	Cl2S1+          	Co1+            	Co1-            	Cr1+            	Cr1-            	Cu1+            	Cu1-            	F1+             	F1-             	F1Mg1+          	F1P1+           	F1P1-           	F1S1+           	F1S1-           	F2K1-           	F2Mg1+          	F2Na1-          	F2P1+           	F2P1-           	F2S1+           	F2S1-           	F3S1+           	F3S1-           	F4S1+           	F4S1-           	F5S1+           	F5S1-           	F6S1-           	Fe1+            	Fe1-            	H1+             	H1-             	H1K1O1+         	H1Mg1O1+        	H1Na1O1+        	H1O1+           	H1O1-           	H1S1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	K1+             	K1-             	K1O1-           	Mg1+            	Mn1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	Na1+            	Na1-            	Na1O1-          	Ne1+            	Ni1+            	Ni1-            	O1+             	O1-             	O2+             	O2-             	P1+             	P1-             	S1+             	S1-             	Si1+            	Si1-            	Ti1+            	Ti1-            	V1+             	V1-             	Zn1+            	Zn1-            
1.4130000000e-04	1.8650000000e+02	1.0190901551e+16	5.4875696189e+15	2.3371902036e+00	3.2677273953e-99	5.9790084367e-79	4.2947782800e-06	1.0531275967e-205	2.0887683316e-75	7.7280108900e-97	4.8178361223e-24	7.4634692538e-07	1.0124477910e-43	1.7286206657e-143	5.3798285039e-61	7.6373157860e-09	2.9254800696e-57	1.4552605221e-01	4.4618846057e-40	3.3639427104e-54	4.6088102246e-14	9.0124482877e-136	1.1964697487e-37	1.4552605221e-04	5.0011470382e-16	4.1980029387e-132	4.0299106447e-156	5.8408930423e-80	5.2999679827e-102	2.6601413918e-82	1.0811753289e-74	6.2078433324e-08	1.5743064828e-43	1.2949600058e-50	1.0186417158e-39	3.8050962138e-33	7.6072357910e-51	2.3934956632e-39	6.5044678892e-39	3.1855061308e-42	2.1942633737e-26	3.4204988970e-52	1.7225853628e-08	5.6068834135e-40	7.7639765213e-11	2.1076622226e-63	1.8088862072e-72	9.9081453936e-13	4.8015156639e-06	2.8407434985e-144	1.7980809972e-76	1.4558662608e-105	2.7538969493e-64	1.0786263062e-117	2.0159704703e-53	2.1257830222e-31	1.6902921839e-13	5.5866693588e-16	5.0660990183e-193	8.8022210258e-217	2.3730483507e-160	1.4245847889e-272	1.0850755872e-128	2.7700929432e-130	1.8181533037e-215	2.5550102296e-274	7.3172908789e-160	7.4584265189e-244	1.1442700294e-272	1.2876308394e-268	2.7937805539e-206	9.7673571811e-159	9.5419477138e-159	5.3299180724e-215	6.4919434225e-160	1.3014638044e-265	9.2845604974e-269	0.0000000000e+00	0.0000000000e+00	1.6448506279e-175	1.0867319566e-174	4.2573361036e-198	8.2845523800e-175	8.9821649009e-107	9.8097911729e-208	1.8380272952e-60	3.0595717310e-76	4.4971552976e-66	6.0515763895e-93	1.7028810093e-128	4.1482113717e-122	2.4977288710e-132	4.5568037836e-144	3.5993338861e-150	5.8513936319e-54	4.6991464823e-60	2.6886439836e-68	9.3292636229e-85	4.6019378387e-04	2.0443127633e-129	1.7434672201e-63	4.0788624002e-139	3.2104217064e-60	4.0906885096e-134	6.4608060194e-194	7.5201511599e-163	7.2751123206e-46	1.7555111446e-50	1.4674179607e-39	4.0367501099e-207	4.8999396439e-95	4.5729412592e-62	1.6597598377e-191	2.9725233347e-126	6.3776503620e-254	2.4373113541e-223	1.3551644114e-306	0.0000000000e+00	4.3429984591e-143	5.5354979421e-288	1.1807489204e-287	0.0000000000e+00	0.0000000000e+00	9.4090312495e-158	8.0541000555e-157	1.1295714270e-190	2.4582509809e-93	9.4997604955e-115	1.9371035860e-114	1.1351682005e-131	2.7839943997e-54	2.1632762027e-97	4.3030080128e-93	7.7112019203e-159	4.0636434206e-90	7.2191715439e-188	1.9273277891e-162	1.3923596101e-132	1.5685737425e-75	2.5610273740e-177	2.7680988005e-178	1.4699061710e-171	3.6742412487e-184	1.4348080417e-176	2.2053092738e-263	4.7039525497e-190	3.0073216978e-202	5.7456450240e-153	3.2608332626e-322	2.6244764166e-230	1.4662205567e-225	1.1622754328e-75	7.0125171753e-267	8.5156885776e-265	0.0000000000e+00	4.4115544713e-178	1.7921404406e-66	9.0709441502e-36	3.0348173846e-78	4.7950512273e-65	1.0188584365e-76	2.4192839637e-46	3.7405955088e-06	1.3529240169e-108	1.0758162654e-70	4.8740906512e-153	8.2853449170e-30	1.2370591967e-45	1.1608189841e-178	9.2582066006e-55	2.2757002149e-194	0.0000000000e+00	4.1930735027e-202	0.0000000000e+00	5.5062161713e-72	0.0000000000e+00	0.0000000000e+00	1.4954619768e-85	2.5637598335e-41	6.1997140085e-209	8.1855430446e-206	1.4966595928e-117	1.6508990500e-22	1.3807642336e-25	4.7510917261e-71	1.0042860409e-160	7.0720805127e-223	1.7838231576e-27	1.3792639645e-17	6.9230715873e-162	2.7387290108e-25	4.5735428841e-235	0.0000000000e+00	2.1605440086e-174	3.1346092638e-117	8.1359408809e-107	1.6721820920e-102	7.7155010309e-64	1.6004568967e-134	2.1874576428e-21	1.5435093626e-200	3.2574893718e-48	7.2044316827e-40	4.7142328408e-08	1.2240741804e-45	4.2869384340e-08	2.8245643283e-18	1.7223527586e-228	1.1936747622e-230	1.5338107498e-12	2.5388594277e-315	0.0000000000e+00	2.0965626701e-192	8.6601658390e-141	4.4789356555e-72	2.5334296218e-27	1.4530821115e-74	8.8271294052e-09	4.0764433202e-88	4.5916793724e-89	1.5874280024e-58	6.5417485115e-200	9.1539046783e-203	7.3275876411e-190	1.2310274623e-82	3.0482072096e-15	8.3543131933e-08	1.2278078212e-64	6.0806167299e-54	2.8393461079e-80	3.2652996011e-25	0.0000000000e+00	1.4245144925e-147	5.8419878682e-65	3.7389344154e-18	1.5386633785e-48	1.0469820011e-18	3.7986003658e-17	3.7627830240e-30	3.5091736441e-75	1.7590039041e-134	3.1364646843e-37	3.0459948196e-105	2.5240611740e-47	3.6287807056e-42	1.5519849050e-87	2.3492374988e-49	2.0390573049e-169	3.8477520171e-144	1.9466893314e-15	7.2158228310e-53	1.4153029015e-75	1.4733752863e-202	1.4134224981e-186	1.1631664157e-247	0.0000000000e+00	1.3485533412e-55	1.4803107433e-222	4.5737390708e-31	0.0000000000e+00	8.0603506624e-271	2.4736013108e-182	3.3642650103e-160	1.0768923081e-135	5.5305212835e-100	1.7150878558e-60	1.2087920442e-251	2.4013620266e-96	4.2331949688e-100	1.7447312115e-25	3.5817414119e-57	3.7503641990e-69	1.6943437560e-275	7.8489750528e-297	3.2274691698e-300	1.3433064381e-47	0.0000000000e+00	2.4181623282e-183	5.6871579475e-39	3.1622830247e-24	0.0000000000e+00	8.5966682556e-197	7.2516994121e-191	6.3840360059e-180	4.2602894813e-181	5.8951970128e-163	4.0483233298e-177	3.2026096952e-18	3.4930575233e-106	3.7026024284e-37	1.2930950089e-149	0.0000000000e+00	0.0000000000e+00	1.4482388057e-181	2.9548809988e-191	5.5328365389e-190	3.0460743940e-253	6.3214936621e-64	9.1053883518e-09	4.5761348069e-199	2.6633560710e-76	0.0000000000e+00	2.7179339857e-312	3.4703373097e-48	1.3129852657e-38	2.8753671073e-248	6.7227397809e-277	0.0000000000e+00	3.6827062850e-294	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8933158945e-84	5.4068055147e-05	1.3780782558e-85	5.3447501851e-59	5.5147169823e-53	2.8926297407e-25	6.3561385424e-83	5.2194614887e-42	4.6019373778e-07	7.6301386286e-108	5.1701230483e-107	6.1744203229e-130	2.3259013071e-129	1.1041110417e-186	2.8002418124e-50	1.5487145899e-27	1.1415362383e-13	1.7771509480e-77	1.2759309842e-138	3.9877863532e-112	2.2324897590e-46	2.9775884873e-85	1.0847743851e-88	8.5296347145e-01	4.4460894194e-08	6.8067648591e-05	2.2945554105e-65	6.5038908076e-85	1.4427219768e-06	5.7275213881e-04	4.6438145940e-105	5.5465166750e-96	4.6473367363e-106	1.9701785059e-05	6.1245347317e-59	1.1559545216e-04	4.3948165173e-07	4.5420950152e-28	1.3852386407e-61	5.5327461936e-05	6.7008784845e-105	9.4382363711e-72	4.2530815029e-34	2.0372586586e-104	1.8071007325e-99	1.3149980004e-63	9.6590668697e-113	2.4225311457e-40	1.0929664766e-19	1.4126962190e-99	7.5807593913e-156	1.3746789471e-239	1.3424978331e-127	1.8214248475e-93	2.8597924283e-92	5.5994734403e-85	1.2963051457e-93	1.0939684231e-88	5.6570163096e-16	2.9238210924e-111	1.5847128209e-254	7.5694618163e-308	0.0000000000e+00	1.3234115532e-144	5.7401025130e-101	4.6615179694e-62	3.2137813002e-36	8.3206686696e-42	2.8375317556e-06	1.7209356401e-130	7.8478080667e-75	8.2866432044e-70	2.0668837908e-19	6.6605107005e-36	2.0059575264e-37	6.7135858010e-134	2.2599697281e-122	9.7177454777e-63	6.9633347770e-35	1.4327755855e-07	1.4552605221e-08	6.8270969806e-246	2.2006651850e-108	6.0346922894e-288	6.8213245727e-217	8.4791114267e-121	4.8684374420e-184	2.5912890416e-315	3.0433567947e-297	5.5399005489e-17	6.8422094737e-41	1.5363623129e-49	3.0574945628e-65	1.6448892852e-78	1.2459849843e-82	2.1308701177e-92	3.9114577663e-107	1.8985108818e-116	1.0117448237e-125	1.6020123237e-124	1.9576254167e-139	1.2619607316e-168	1.4371307839e-195	1.1047777472e-162	1.2328516562e-161	2.3304683922e-98	1.0925490846e-206	3.2757336777e-170	3.2426929808e-96	3.2215770521e-56	4.0437430662e-56	3.0760695269e-111	4.8572060620e-101	1.5518160190e-231	4.7352590053e-86	3.9285988295e-97	6.7549499282e-133	2.1614562595e-181	0.0000000000e+00	0.0000000000e+00	1.1231868621e-273	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0812899279e-236	1.3213197114e-211	0.0000000000e+00	3.8165000250e-138	2.5276540581e-128	3.6095395361e-247	1.6683595963e-138	8.1876434101e-176	9.5199059503e-101	0.0000000000e+00	8.5970935409e-163	2.4464530182e-267	1.5076207362e-101	2.4686165937e-294	2.5336535764e-135	4.6240491987e-108	7.0688009562e-88	9.9557017066e-91	9.1665599850e-148	1.1327426410e-112	0.0000000000e+00	4.5710404937e-154	6.7178451460e-182	0.0000000000e+00	1.4077860297e-254	2.6538347584e-306	1.0932552841e-183	3.2140339828e-184	0.0000000000e+00	6.4181598067e-184	0.0000000000e+00	1.8459777011e-252	0.0000000000e+00	1.7404953628e-254	0.0000000000e+00	1.4637296237e-280	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.4002645690e-172	2.3712572246e-158	3.4584595209e-323	5.1406634188e-139	1.4032341576e-125	1.4414369098e-148	1.8407915317e-168	0.0000000000e+00	1.7065044340e-130	4.1768507191e-87	3.1834110562e-198	3.1427056103e-315	1.5311848540e-169	4.3227117664e-136	0.0000000000e+00	7.2653255703e-56	1.1083750255e-128	1.7251275535e-150	1.0451385040e-158	3.7672665395e-113	0.0000000000e+00	3.0439085427e-239	9.9336675738e-249	1.5915684760e-193	0.0000000000e+00	1.7877991913e-160	0.0000000000e+00	5.2938266042e-75	5.4883038683e-125	1.0040838877e-147	0.0000000000e+00	5.8104471332e-122	7.3136873282e-87	0.0000000000e+00	1.3944909885e-194	0.0000000000e+00	1.3347104816e-223	0.0000000000e+00	1.2089560362e-237	3.5872316963e-258	9.3650538660e-126	1.2340757087e-220	2.2918890095e-166	1.1564380743e-164	8.5009345753e-182	5.7936129705e-155	2.4984943059e-162	4.4452039350e-158	9.4481261110e-106
